,start_date,end_date,town,super_petrol,diesel,kerosene
1601,15/09/2022,14/10/2022,Maua,182.85,168.56,151.49
1602,15/09/2022,14/10/2022,Garissa,183.47,169.17,152.11
1603,15/09/2022,14/10/2022,Marsabit,187.15,172.85,155.79
1604,15/09/2022,14/10/2022,Liboi,186.24,171.94,154.87
1605,15/09/2022,14/10/2022,Moyale,188.74,174.44,157.37
1606,15/09/2022,14/10/2022,Sololo,187.79,173.49,156.43
1607,15/09/2022,14/10/2022,Habaswein,186.16,171.86,154.8
1608,15/09/2022,14/10/2022,Dadaab,184.85,170.55,153.49
1609,15/09/2022,14/10/2022,Tarbaj,188.42,174.12,157.04
1610,15/09/2022,14/10/2022,Elwak,190.02,175.72,158.65
1611,15/09/2022,14/10/2022,Wajir,188.57,174.27,157.21
1612,15/09/2022,14/10/2022,Modogashe,186.3,172.0,154.94
1613,15/09/2022,14/10/2022,Mandera,192.35,178.05,160.98
1614,15/09/2022,14/10/2022,Matuu,180.2,165.9,148.84
1615,15/09/2022,14/10/2022,Merti,184.65,170.35,153.29
1616,15/09/2022,14/10/2022,Oldonyiro,181.67,167.36,150.29
1617,15/09/2022,14/10/2022,Eldas,190.34,176.04,158.98
1618,15/09/2022,14/10/2022,Bute,187.38,173.08,156.02
1619,15/09/2022,14/10/2022,Hadado,185.97,171.67,154.6
1620,15/09/2022,14/10/2022,Mai Mahiu,179.42,165.12,148.06
1621,15/09/2022,14/10/2022,Doldo,182.0,167.7,150.63
1622,15/09/2022,14/10/2022,Lamuria,181.12,166.82,149.75
1623,15/09/2022,14/10/2022,Sipili,181.98,167.68,150.62
1624,15/09/2022,14/10/2022,Marimanti,181.61,167.31,150.25
1625,15/09/2022,14/10/2022,Mutuobare,180.95,166.65,149.58
1626,15/09/2022,14/10/2022,North Horr,188.11,173.82,156.75
1627,15/09/2022,14/10/2022,Maikona,186.73,172.43,155.37
1628,15/09/2022,14/10/2022,Kalacha,187.27,172.97,155.91
1629,15/09/2022,14/10/2022,Loyangalani,187.34,173.04,155.97
1630,15/09/2022,14/10/2022,Turbi,187.14,172.84,155.78
1631,15/09/2022,14/10/2022,Laisamis,184.36,170.06,152.98
1632,15/09/2022,14/10/2022,Merille,184.05,169.75,152.69
1633,15/09/2022,14/10/2022,Korr,185.3,171.0,153.93
1634,15/09/2022,14/10/2022,Nakuru,178.62,164.83,147.79
1635,15/09/2022,14/10/2022,Gilgil,178.58,164.79,147.76
1636,15/09/2022,14/10/2022,Mogotio,178.57,164.78,147.74
1637,15/09/2022,14/10/2022,Molo,178.65,164.86,147.83
1638,15/09/2022,14/10/2022,Olenguruone,179.36,165.56,148.53
1639,15/09/2022,14/10/2022,Londiani,178.88,165.09,148.05
1640,15/09/2022,14/10/2022,Nyahururu,178.87,165.08,148.04
1641,15/09/2022,14/10/2022,Archers Post,181.85,168.06,151.03
1642,15/09/2022,14/10/2022,Lodosoit,182.95,169.16,152.13
1643,15/09/2022,14/10/2022,Naivasha,178.95,165.15,148.11
1644,15/09/2022,14/10/2022,Marigat,179.34,165.55,148.51
1645,15/09/2022,14/10/2022,Kabarnet ,179.83,166.04,149.01
1646,15/09/2022,14/10/2022,Maralal,180.92,167.13,150.1
1647,15/09/2022,14/10/2022,Wamba,181.76,167.97,150.93
1648,15/09/2022,14/10/2022,Rumuruti,179.41,165.62,148.58
1649,15/09/2022,14/10/2022,Eldoret,179.5,165.72,148.67
1650,15/09/2022,14/10/2022,Kiplombe,179.5,165.72,148.67
1651,15/09/2022,14/10/2022,Iten,179.5,165.72,148.67
1652,15/09/2022,14/10/2022,Naiberi,179.5,165.72,148.67
1653,15/09/2022,14/10/2022,Kesses,179.5,165.72,148.67
1654,15/09/2022,14/10/2022,Kapsabet,179.52,165.74,148.68
1655,15/09/2022,14/10/2022,Webuye,179.93,166.15,149.1
1656,15/09/2022,14/10/2022,Kitale,179.86,166.08,149.03
1657,15/09/2022,14/10/2022,Kapenguria ,180.5,166.72,149.67
1658,15/09/2022,14/10/2022,Bungoma,180.26,166.48,149.44
1659,15/09/2022,14/10/2022,Moiben,179.52,165.74,148.68
1660,15/09/2022,14/10/2022,Matunda,179.49,165.7,148.66
1661,15/09/2022,14/10/2022,Burnt Forest,179.45,165.67,148.62
1662,15/09/2022,14/10/2022,Tambach,179.54,165.76,148.71
1663,15/09/2022,14/10/2022,Kapsowar,180.0,166.22,149.18
1664,15/09/2022,14/10/2022,Chebara,179.89,166.1,149.06
1665,15/09/2022,14/10/2022,Kimwarer,179.81,166.03,148.99
1666,15/09/2022,14/10/2022,Timboroa,179.73,165.95,148.9
1667,15/09/2022,14/10/2022,Nandi Hills,179.69,165.91,148.87
1668,15/09/2022,14/10/2022,Kaiboi,179.55,165.77,148.73
1669,15/09/2022,14/10/2022,Kiminini,180.05,166.27,149.21
1670,15/09/2022,14/10/2022,Endebes,180.39,166.61,149.57
1671,15/09/2022,14/10/2022,Saboti,180.07,166.29,149.25
1672,15/09/2022,14/10/2022,Chepareria,180.71,166.93,149.87
1673,15/09/2022,14/10/2022,Lomut,182.33,168.53,151.49
1674,15/09/2022,14/10/2022,Burgich,181.12,167.34,150.29
1675,15/09/2022,14/10/2022,Sigor,181.25,167.47,150.42
1676,15/09/2022,14/10/2022,Lodwar,183.68,169.9,152.85
1677,15/09/2022,14/10/2022,Kakuma,185.27,171.49,154.44
1678,15/09/2022,14/10/2022,Lokichar,182.68,168.9,151.85
1679,15/09/2022,14/10/2022,Kalokol,184.44,170.66,153.61
1680,15/09/2022,14/10/2022,Lokori,183.05,169.27,152.22
1681,15/09/2022,14/10/2022,Lokitaung,187.33,173.55,156.49
1682,15/09/2022,14/10/2022,Kapedo,182.33,168.53,151.49
1683,15/09/2022,14/10/2022,Malaba,180.66,166.88,149.84
1684,15/09/2022,14/10/2022,Lokichogio,186.46,172.68,155.63
1685,15/09/2022,14/10/2022,Ziwa,179.69,165.91,148.87
1686,15/09/2022,14/10/2022,Soy,179.51,165.72,148.67
1687,15/09/2022,14/10/2022,Moi's Bridge,179.57,165.78,148.74
1688,15/09/2022,14/10/2022,Turbo,179.45,165.67,148.62
1689,15/09/2022,14/10/2022,Kibish,187.56,173.77,156.73
1690,15/09/2022,14/10/2022,Nakalale,186.39,172.6,155.55
1691,15/09/2022,14/10/2022,Loima,182.8,169.02,151.97
1692,15/09/2022,14/10/2022,Lokiriama,184.37,170.59,153.53
1693,15/09/2022,14/10/2022,Kainuk,181.57,167.79,150.74
1694,15/09/2022,14/10/2022,Kacheliba,180.9,167.12,150.07
1695,15/09/2022,14/10/2022,Kiwawa,181.5,167.72,150.68
1696,15/09/2022,14/10/2022,Ortum,181.09,167.31,150.26
1697,15/09/2022,14/10/2022,Kachibora,179.89,166.1,149.06
1698,15/09/2022,14/10/2022,Kwanza,180.6,166.82,149.78
1699,15/09/2022,14/10/2022,Kaplamai,179.92,166.14,149.08
1700,15/09/2022,14/10/2022,Eldama Ravine,180.33,166.55,149.51
1701,15/09/2022,14/10/2022,Tenges,180.47,166.69,149.65
1702,15/09/2022,14/10/2022,Barwessa,180.59,166.81,149.75
1703,15/09/2022,14/10/2022,Kipsaraman,181.49,167.71,150.66
1704,15/09/2022,14/10/2022,Loruk,181.36,167.58,150.53
1705,15/09/2022,14/10/2022,Kabartonjo,180.33,166.55,149.51
1706,15/09/2022,14/10/2022,Tindiret,180.39,166.61,149.57
1707,15/09/2022,14/10/2022,O'lessos,179.57,165.78,148.74
1708,15/09/2022,14/10/2022,Kobujoi,179.97,166.19,149.14
1709,15/09/2022,14/10/2022,Serem,180.05,166.27,149.21
1710,15/09/2022,14/10/2022,Kabiyet,179.51,165.72,148.67
1711,15/09/2022,14/10/2022,Cheptulu,179.93,166.15,149.1
1712,15/09/2022,14/10/2022,Songor,180.47,166.69,149.65
1713,15/09/2022,14/10/2022,Kapcherop,180.11,166.33,149.28
1714,15/09/2022,14/10/2022,Sambalat,180.79,167.01,149.97
1715,15/09/2022,14/10/2022,Arror,180.45,166.67,149.61
1716,15/09/2022,14/10/2022,Tot,180.65,166.87,149.82
1717,15/09/2022,14/10/2022,Kaptarakwa,179.69,165.91,148.87
1718,15/09/2022,14/10/2022,Kapese,182.65,168.86,151.82
1719,15/09/2022,14/10/2022,Kalemngorok,182.03,168.25,151.21
1720,15/09/2022,14/10/2022,Marich,181.02,167.24,150.19
1721,15/09/2022,14/10/2022,Alale,181.5,167.72,150.68
1722,15/09/2022,14/10/2022,Kunyao,181.17,167.39,150.34
1723,15/09/2022,14/10/2022,Asilong,180.76,166.98,149.93
1724,15/09/2022,14/10/2022,Orolwo,180.79,167.01,149.97
1725,15/09/2022,14/10/2022,Sebit,180.74,166.96,149.92
1726,15/09/2022,14/10/2022,Morpus,180.65,166.87,149.82
1727,15/09/2022,14/10/2022,Chepkorniswo,180.53,166.75,149.71
1728,15/09/2022,14/10/2022,Kaibichbich,180.49,166.7,149.66
1729,15/09/2022,14/10/2022,Keringet,180.21,166.43,149.39
1730,15/09/2022,14/10/2022,Kisumu,179.5,165.7,148.66
1731,15/09/2022,14/10/2022,Sondu,179.59,165.8,148.77
1732,15/09/2022,14/10/2022,Oyugis,180.08,166.29,149.25
1733,15/09/2022,14/10/2022,Kakamega,179.54,165.75,148.72
1734,15/09/2022,14/10/2022,Mumias,179.82,166.03,148.99
1735,15/09/2022,14/10/2022,Bondo,179.7,165.91,148.88
1736,15/09/2022,14/10/2022,Siaya,179.83,166.04,149.0
1737,15/09/2022,14/10/2022,Kericho,180.0,166.21,149.17
1738,15/09/2022,14/10/2022,Nyamira,180.07,166.28,149.24
1739,15/09/2022,14/10/2022,Kisii,180.37,166.58,149.55
1740,15/09/2022,14/10/2022,Sotik,180.21,166.42,149.38
1741,15/09/2022,14/10/2022,Keroka,180.39,166.6,149.56
1742,15/09/2022,14/10/2022,Busia,180.36,166.57,149.54
1743,15/09/2022,14/10/2022,Homabay,180.31,166.52,149.48
1744,15/09/2022,14/10/2022,Migori,181.17,167.37,150.34
1745,15/09/2022,14/10/2022,Isebania,181.45,167.66,150.62
1746,15/09/2022,14/10/2022,Bomet,180.61,166.82,149.78
1747,15/09/2022,14/10/2022,Muhoroni,179.72,165.93,148.9
1748,15/09/2022,14/10/2022,Mbita,180.3,166.5,149.47
1749,15/09/2022,14/10/2022,Mbale,179.5,165.7,148.66
1750,15/09/2022,14/10/2022,Etago,180.94,167.15,150.12
1751,15/09/2022,14/10/2022,Magenche,181.05,167.26,150.22
1752,15/09/2022,14/10/2022,Kilgoris,180.88,167.09,150.06
1753,15/09/2022,14/10/2022,Malava,179.86,166.06,149.03
1754,15/09/2022,14/10/2022,Lugari,180.25,166.45,149.42
1755,15/09/2022,14/10/2022,Rodi Kopany,180.37,166.58,149.55
1756,15/09/2022,14/10/2022,Ndhiwa,180.65,166.86,149.82
1757,15/09/2022,14/10/2022,Rangwe,180.36,166.57,149.54
1758,15/09/2022,14/10/2022,Sindo,180.37,166.58,149.55
1759,15/09/2022,14/10/2022,Awasi,179.45,165.66,148.63
1760,15/09/2022,14/10/2022,Ahero,179.5,165.7,148.66
1761,15/09/2022,14/10/2022,Ugunja,179.93,166.13,149.1
1762,15/09/2022,14/10/2022,Asembo,179.57,165.78,148.75
1763,15/09/2022,14/10/2022,Usenge,180.06,166.26,149.22
1764,15/09/2022,14/10/2022,Harambee,179.54,165.75,148.71
1765,15/09/2022,14/10/2022,Muhuru Bay,181.31,167.52,150.48
1766,15/09/2022,14/10/2022,Kehancha,181.54,167.75,150.71
1767,15/09/2022,14/10/2022,Ntimaru,181.85,168.06,151.02
1768,15/09/2022,14/10/2022,Rongo,180.62,166.83,149.8
1769,15/09/2022,14/10/2022,Kaspokwony,180.59,166.8,149.75
1770,15/09/2022,14/10/2022,Chwele,180.53,166.74,149.7
1771,15/09/2022,14/10/2022,Kimilili,180.46,166.67,149.62
1772,15/09/2022,14/10/2022,Nambale,180.36,166.57,149.54
1773,15/09/2022,14/10/2022,SioPort,180.35,166.56,149.53
1774,15/09/2022,14/10/2022,Port Bunyala,180.4,166.61,149.57
1775,15/09/2022,14/10/2022,Funyula,180.22,166.43,149.4
1776,15/09/2022,14/10/2022,Ogembo,180.53,166.74,149.7
1777,15/09/2022,14/10/2022,Nyangusu,180.79,167.0,149.96
1778,15/09/2022,14/10/2022,Sengera,180.72,166.92,149.88
1779,15/09/2022,14/10/2022,Keumbu,180.44,166.64,149.61
1780,15/09/2022,14/10/2022,Marani,180.14,166.35,149.31
1781,15/09/2022,14/10/2022,Kerina,180.5,166.71,149.68
1782,15/09/2022,14/10/2022,Ikonge,179.86,166.07,149.03
1783,15/09/2022,14/10/2022,Nyansiongo,180.26,166.47,149.43
