,start_date,end_date,town,super_petrol,diesel,kerosene
3264,15/01/2022,14/02/2022,Maua,133.26,114.15,107.08
3265,15/01/2022,14/02/2022,Garissa,133.88,114.77,107.71
3266,15/01/2022,14/02/2022,Marsabit,137.57,118.45,111.39
3267,15/01/2022,14/02/2022,Liboi,136.65,117.54,110.47
3268,15/01/2022,14/02/2022,Moyale,139.15,120.03,112.97
3269,15/01/2022,14/02/2022,Sololo,138.2,119.09,112.03
3270,15/01/2022,14/02/2022,Habaswein,136.57,117.46,110.4
3271,15/01/2022,14/02/2022,Dadaab,135.27,116.15,109.09
3272,15/01/2022,14/02/2022,Tarbaj,138.82,119.71,112.64
3273,15/01/2022,14/02/2022,Elwak,140.42,121.32,114.25
3274,15/01/2022,14/02/2022,Wajir,138.97,119.87,112.8
3275,15/01/2022,14/02/2022,Modogashe,136.72,117.6,110.54
3276,15/01/2022,14/02/2022,Mandera,142.75,123.64,116.58
3277,15/01/2022,14/02/2022,Nakuru,129.24,110.43,103.39
3278,15/01/2022,14/02/2022,Gilgil,129.21,110.39,103.36
3279,15/01/2022,14/02/2022,Mogotio,129.2,110.38,103.33
3280,15/01/2022,14/02/2022,Molo,129.29,110.46,103.43
3281,15/01/2022,14/02/2022,Olenguruone,129.99,111.16,104.13
3282,15/01/2022,14/02/2022,Londiani,129.5,110.69,103.65
3283,15/01/2022,14/02/2022,Nyahururu,129.49,110.68,103.64
3284,15/01/2022,14/02/2022,Archers Post,132.48,113.66,106.63
3285,15/01/2022,14/02/2022,Lodosoit,133.57,114.76,107.72
3286,15/01/2022,14/02/2022,Naivasha,129.57,110.75,103.71
3287,15/01/2022,14/02/2022,Marigat,129.97,111.15,104.11
3288,15/01/2022,14/02/2022,Kabarnet ,130.46,111.64,104.61
3289,15/01/2022,14/02/2022,Maralal,131.54,112.73,105.69
3290,15/01/2022,14/02/2022,Eldoret,130.13,111.32,104.27
3291,15/01/2022,14/02/2022,Kiplombe,130.13,111.32,104.27
3292,15/01/2022,14/02/2022,Iten,130.13,111.32,104.27
3293,15/01/2022,14/02/2022,Naiberi,130.13,111.32,104.27
3294,15/01/2022,14/02/2022,Kesses,130.13,111.32,104.27
3295,15/01/2022,14/02/2022,Kapsabet,130.14,111.34,104.28
3296,15/01/2022,14/02/2022,Webuye,130.55,111.75,104.7
3297,15/01/2022,14/02/2022,Kitale,130.49,111.68,104.63
3298,15/01/2022,14/02/2022,Kapenguria ,131.12,112.32,105.27
3299,15/01/2022,14/02/2022,Bungoma,130.9,112.08,105.04
3300,15/01/2022,14/02/2022,Moiben,130.14,111.34,104.28
3301,15/01/2022,14/02/2022,Matunda,130.12,111.3,104.26
3302,15/01/2022,14/02/2022,Burnt Forest,130.08,111.27,104.22
3303,15/01/2022,14/02/2022,Tambach,130.16,111.36,104.31
3304,15/01/2022,14/02/2022,Kapsowar,130.64,111.82,104.78
3305,15/01/2022,14/02/2022,Chebara,130.52,111.7,104.66
3306,15/01/2022,14/02/2022,Kimwarer,130.44,111.63,104.59
3307,15/01/2022,14/02/2022,Timboroa,130.36,111.55,104.5
3308,15/01/2022,14/02/2022,Nandi Hills,130.32,111.51,104.47
3309,15/01/2022,14/02/2022,Kaiboi,130.18,111.37,104.33
3310,15/01/2022,14/02/2022,Kiminini,130.67,111.87,104.81
3311,15/01/2022,14/02/2022,Endebes,131.03,112.21,105.16
3312,15/01/2022,14/02/2022,Saboti,130.7,111.89,104.85
3313,15/01/2022,14/02/2022,Chepareria,131.33,112.53,105.47
3314,15/01/2022,14/02/2022,Lomut,132.95,114.13,107.09
3315,15/01/2022,14/02/2022,Burgich,131.75,112.94,105.89
3316,15/01/2022,14/02/2022,Sigor,131.88,113.07,106.02
3317,15/01/2022,14/02/2022,Lodwar,134.31,115.5,108.45
3318,15/01/2022,14/02/2022,Kakuma,135.9,117.09,110.04
3319,15/01/2022,14/02/2022,Lokichar,133.3,114.5,107.45
3320,15/01/2022,14/02/2022,Kalokol,135.07,116.26,109.21
3321,15/01/2022,14/02/2022,Lokori,133.67,114.87,107.82
3322,15/01/2022,14/02/2022,Lokitaung,137.95,119.15,112.09
3323,15/01/2022,14/02/2022,Kapedo,132.95,114.13,107.09
3324,15/01/2022,14/02/2022,Malaba,131.3,112.48,105.44
3325,15/01/2022,14/02/2022,Lokichogio,137.08,118.28,111.23
3326,15/01/2022,14/02/2022,Ziwa,130.32,111.51,104.47
3327,15/01/2022,14/02/2022,Soy,130.13,111.32,104.27
3328,15/01/2022,14/02/2022,Moi's Bridge,130.19,111.38,104.34
3329,15/01/2022,14/02/2022,Turbo,130.08,111.27,104.22
3330,15/01/2022,14/02/2022,Kibish,138.19,119.37,112.33
3331,15/01/2022,14/02/2022,Nakalale,137.01,118.2,111.15
3332,15/01/2022,14/02/2022,Loima,133.42,114.62,107.57
3333,15/01/2022,14/02/2022,Lokiriama,134.99,116.19,109.13
3334,15/01/2022,14/02/2022,Kainuk,132.2,113.39,106.34
3335,15/01/2022,14/02/2022,Kacheliba,131.52,112.72,105.67
3336,15/01/2022,14/02/2022,Kiwawa,132.14,113.32,106.27
3337,15/01/2022,14/02/2022,Ortum,131.72,112.91,105.86
3338,15/01/2022,14/02/2022,Kachibora,130.52,111.7,104.66
3339,15/01/2022,14/02/2022,Kwanza,131.23,112.42,105.38
3340,15/01/2022,14/02/2022,Kaplamai,130.54,111.74,104.68
3341,15/01/2022,14/02/2022,Eldama Ravine,130.96,112.15,105.11
3342,15/01/2022,14/02/2022,Tenges,131.1,112.29,105.25
3343,15/01/2022,14/02/2022,Barwessa,131.21,112.41,105.35
3344,15/01/2022,14/02/2022,Kipsaraman,132.12,113.31,106.26
3345,15/01/2022,14/02/2022,Loruk,131.99,113.18,106.13
3346,15/01/2022,14/02/2022,Kabartonjo,130.96,112.15,105.11
3347,15/01/2022,14/02/2022,Tindiret,131.03,112.21,105.16
3348,15/01/2022,14/02/2022,O'lessos,130.19,111.38,104.34
3349,15/01/2022,14/02/2022,Kobujoi,130.59,111.79,104.74
3350,15/01/2022,14/02/2022,Serem,130.67,111.87,104.81
3351,15/01/2022,14/02/2022,Kabiyet,130.13,111.32,104.27
3352,15/01/2022,14/02/2022,Cheptulu,130.55,111.75,104.7
3353,15/01/2022,14/02/2022,Songor,131.1,112.29,105.25
3354,15/01/2022,14/02/2022,Kapcherop,130.73,111.93,104.88
3355,15/01/2022,14/02/2022,Sambalat,131.42,112.61,105.57
3356,15/01/2022,14/02/2022,Arror,131.07,112.27,105.21
3357,15/01/2022,14/02/2022,Tot,131.27,112.47,105.42
3358,15/01/2022,14/02/2022,Kaptarakwa,130.32,111.51,104.47
3359,15/01/2022,14/02/2022,Kisumu,130.12,111.3,104.26
3360,15/01/2022,14/02/2022,Sondu,130.23,111.4,104.37
3361,15/01/2022,14/02/2022,Oyugis,130.7,111.89,104.85
3362,15/01/2022,14/02/2022,Kakamega,130.17,111.35,104.32
3363,15/01/2022,14/02/2022,Mumias,130.44,111.63,104.59
3364,15/01/2022,14/02/2022,Bondo,130.33,111.51,104.48
3365,15/01/2022,14/02/2022,Siaya,130.45,111.64,104.6
3366,15/01/2022,14/02/2022,Kericho,130.63,111.81,104.77
3367,15/01/2022,14/02/2022,Nyamira,130.69,111.88,104.84
3368,15/01/2022,14/02/2022,Kisii,131.0,112.18,105.15
3369,15/01/2022,14/02/2022,Sotik,130.83,112.02,104.98
3370,15/01/2022,14/02/2022,Keroka,131.01,112.2,105.16
3371,15/01/2022,14/02/2022,Busia,130.99,112.17,105.14
3372,15/01/2022,14/02/2022,Homabay,130.94,112.12,105.08
3373,15/01/2022,14/02/2022,Migori,131.79,112.97,105.94
3374,15/01/2022,14/02/2022,Isebania,132.07,113.26,106.22
3375,15/01/2022,14/02/2022,Bomet,131.23,112.42,105.38
3376,15/01/2022,14/02/2022,Muhoroni,130.36,111.53,104.49
3377,15/01/2022,14/02/2022,Mbita,130.93,112.1,105.07
3378,15/01/2022,14/02/2022,Mbale,130.12,111.3,104.26
3379,15/01/2022,14/02/2022,Etago,131.58,112.75,105.72
3380,15/01/2022,14/02/2022,Magenche,131.67,112.86,105.82
3381,15/01/2022,14/02/2022,Kilgoris,131.51,112.69,105.66
