,start_date,end_date,town,super_petrol,diesel,kerosene
2268,15/06/2022,14/07/2022,Meru,162.21,143.1,131.04
2269,15/06/2022,14/07/2022,Isiolo,162.07,142.96,130.89
2270,15/06/2022,14/07/2022,Maua,162.66,143.56,131.49
2271,15/06/2022,14/07/2022,Garissa,163.29,144.17,132.11
2272,15/06/2022,14/07/2022,Marsabit,166.97,147.85,135.79
2273,15/06/2022,14/07/2022,Liboi,166.05,146.94,134.87
2274,15/06/2022,14/07/2022,Moyale,168.55,149.44,137.37
2275,15/06/2022,14/07/2022,Sololo,167.61,148.49,136.43
2276,15/06/2022,14/07/2022,Habaswein,165.98,146.86,134.8
2277,15/06/2022,14/07/2022,Dadaab,164.67,145.55,133.49
2278,15/06/2022,14/07/2022,Tarbaj,168.22,149.12,137.04
2279,15/06/2022,14/07/2022,Elwak,169.83,150.72,138.65
2280,15/06/2022,14/07/2022,Wajir,168.38,149.27,137.21
2281,15/06/2022,14/07/2022,Modogashe,166.12,147.0,134.94
2282,15/06/2022,14/07/2022,Mandera,172.15,153.05,140.98
2283,15/06/2022,14/07/2022,Matuu,160.02,140.9,128.84
2284,15/06/2022,14/07/2022,Merti,164.46,145.35,133.29
2285,15/06/2022,14/07/2022,Oldonyiro,161.47,142.36,130.29
2286,15/06/2022,14/07/2022,Eldas,170.16,151.04,138.98
2287,15/06/2022,14/07/2022,Bute,167.19,148.08,136.02
2288,15/06/2022,14/07/2022,Hadado,165.78,146.67,134.6
2289,15/06/2022,14/07/2022,Mai Mahiu,159.24,140.12,128.06
2290,15/06/2022,14/07/2022,Doldo,161.81,142.7,130.63
2291,15/06/2022,14/07/2022,Lamuria,160.93,141.82,129.75
2292,15/06/2022,14/07/2022,Rumuruti,161.63,142.52,130.46
2293,15/06/2022,14/07/2022,Sipili,161.8,142.68,130.62
2294,15/06/2022,14/07/2022,Marimanti,161.42,142.31,130.25
2295,15/06/2022,14/07/2022,Mutuobare,160.76,141.65,129.58
2296,15/06/2022,14/07/2022,North Horr,167.93,148.82,136.75
2297,15/06/2022,14/07/2022,Maikona,166.55,147.43,135.37
2298,15/06/2022,14/07/2022,Kalacha,167.09,147.97,135.91
2299,15/06/2022,14/07/2022,Loyangalani,167.15,148.04,135.97
2300,15/06/2022,14/07/2022,Turbi,166.96,147.84,135.78
2301,15/06/2022,14/07/2022,Laisamis,164.16,145.06,132.98
2302,15/06/2022,14/07/2022,Merille,163.87,144.75,132.69
2303,15/06/2022,14/07/2022,Korr,165.11,146.0,133.93
2304,15/06/2022,14/07/2022,Nakuru,158.64,139.83,127.79
2305,15/06/2022,14/07/2022,Gilgil,158.61,139.79,127.76
2306,15/06/2022,14/07/2022,Mogotio,158.6,139.78,127.74
2307,15/06/2022,14/07/2022,Molo,158.69,139.86,127.83
2308,15/06/2022,14/07/2022,Olenguruone,159.39,140.56,128.53
2309,15/06/2022,14/07/2022,Londiani,158.9,140.09,128.05
2310,15/06/2022,14/07/2022,Nyahururu,158.89,140.08,128.04
2311,15/06/2022,14/07/2022,Archers Post,161.88,143.06,131.03
2312,15/06/2022,14/07/2022,Lodosoit,162.98,144.16,132.13
2313,15/06/2022,14/07/2022,Naivasha,158.97,140.15,128.11
2314,15/06/2022,14/07/2022,Marigat,159.38,140.55,128.51
2315,15/06/2022,14/07/2022,Kabarnet ,159.86,141.04,129.01
2316,15/06/2022,14/07/2022,Maralal,160.95,142.13,130.1
2317,15/06/2022,14/07/2022,Wamba,161.79,142.97,130.93
2318,15/06/2022,14/07/2022,Eldoret,159.53,140.72,128.67
2319,15/06/2022,14/07/2022,Kiplombe,159.53,140.72,128.67
2320,15/06/2022,14/07/2022,Iten,159.53,140.72,128.67
2321,15/06/2022,14/07/2022,Naiberi,159.53,140.72,128.67
2322,15/06/2022,14/07/2022,Kesses,159.53,140.72,128.67
2323,15/06/2022,14/07/2022,Kapsabet,159.54,140.74,128.68
2324,15/06/2022,14/07/2022,Webuye,159.95,141.15,129.1
2325,15/06/2022,14/07/2022,Kitale,159.89,141.08,129.03
2326,15/06/2022,14/07/2022,Kapenguria ,160.52,141.72,129.67
2327,15/06/2022,14/07/2022,Bungoma,160.3,141.48,129.44
2328,15/06/2022,14/07/2022,Moiben,159.54,140.74,128.68
2329,15/06/2022,14/07/2022,Matunda,159.52,140.7,128.66
2330,15/06/2022,14/07/2022,Burnt Forest,159.48,140.67,128.62
2331,15/06/2022,14/07/2022,Tambach,159.57,140.76,128.71
2332,15/06/2022,14/07/2022,Kapsowar,160.04,141.22,129.18
2333,15/06/2022,14/07/2022,Chebara,159.92,141.1,129.06
2334,15/06/2022,14/07/2022,Kimwarer,159.84,141.03,128.99
2335,15/06/2022,14/07/2022,Timboroa,159.77,140.95,128.9
2336,15/06/2022,14/07/2022,Nandi Hills,159.72,140.91,128.87
2337,15/06/2022,14/07/2022,Kaiboi,159.58,140.77,128.73
2338,15/06/2022,14/07/2022,Kiminini,160.07,141.27,129.21
2339,15/06/2022,14/07/2022,Endebes,160.43,141.61,129.57
2340,15/06/2022,14/07/2022,Saboti,160.1,141.29,129.25
2341,15/06/2022,14/07/2022,Chepareria,160.73,141.93,129.87
2342,15/06/2022,14/07/2022,Lomut,162.35,143.53,131.49
2343,15/06/2022,14/07/2022,Burgich,161.15,142.34,130.29
2344,15/06/2022,14/07/2022,Sigor,161.28,142.47,130.42
2345,15/06/2022,14/07/2022,Lodwar,163.71,144.9,132.85
2346,15/06/2022,14/07/2022,Kakuma,165.3,146.49,134.44
2347,15/06/2022,14/07/2022,Lokichar,162.71,143.9,131.85
2348,15/06/2022,14/07/2022,Kalokol,164.47,145.66,133.61
2349,15/06/2022,14/07/2022,Lokori,163.07,144.27,132.22
2350,15/06/2022,14/07/2022,Lokitaung,167.35,148.55,136.49
2351,15/06/2022,14/07/2022,Kapedo,162.35,143.53,131.49
2352,15/06/2022,14/07/2022,Malaba,160.7,141.88,129.84
2353,15/06/2022,14/07/2022,Lokichogio,166.48,147.68,135.63
2354,15/06/2022,14/07/2022,Ziwa,159.72,140.91,128.87
2355,15/06/2022,14/07/2022,Soy,159.53,140.72,128.67
2356,15/06/2022,14/07/2022,Moi's Bridge,159.59,140.78,128.74
2357,15/06/2022,14/07/2022,Turbo,159.48,140.67,128.62
2358,15/06/2022,14/07/2022,Kibish,167.59,148.77,136.73
2359,15/06/2022,14/07/2022,Nakalale,166.41,147.6,135.55
2360,15/06/2022,14/07/2022,Loima,162.82,144.02,131.97
2361,15/06/2022,14/07/2022,Lokiriama,164.39,145.59,133.53
2362,15/06/2022,14/07/2022,Kainuk,161.6,142.79,130.74
2363,15/06/2022,14/07/2022,Kacheliba,160.92,142.12,130.07
2364,15/06/2022,14/07/2022,Kiwawa,161.54,142.72,130.68
2365,15/06/2022,14/07/2022,Ortum,161.12,142.31,130.26
2366,15/06/2022,14/07/2022,Kachibora,159.92,141.1,129.06
2367,15/06/2022,14/07/2022,Kwanza,160.63,141.82,129.78
2368,15/06/2022,14/07/2022,Kaplamai,159.94,141.14,129.08
2369,15/06/2022,14/07/2022,Eldama Ravine,160.36,141.55,129.51
2370,15/06/2022,14/07/2022,Tenges,160.5,141.69,129.65
2371,15/06/2022,14/07/2022,Barwessa,160.62,141.81,129.75
2372,15/06/2022,14/07/2022,Kipsaraman,161.52,142.71,130.66
2373,15/06/2022,14/07/2022,Loruk,161.39,142.58,130.53
2374,15/06/2022,14/07/2022,Kabartonjo,160.36,141.55,129.51
2375,15/06/2022,14/07/2022,Tindiret,160.43,141.61,129.57
2376,15/06/2022,14/07/2022,O'lessos,159.59,140.78,128.74
2377,15/06/2022,14/07/2022,Kobujoi,159.99,141.19,129.14
2378,15/06/2022,14/07/2022,Serem,160.07,141.27,129.21
2379,15/06/2022,14/07/2022,Kabiyet,159.53,140.72,128.67
2380,15/06/2022,14/07/2022,Cheptulu,159.95,141.15,129.1
2381,15/06/2022,14/07/2022,Songor,160.5,141.69,129.65
2382,15/06/2022,14/07/2022,Kapcherop,160.13,141.33,129.28
2383,15/06/2022,14/07/2022,Sambalat,160.82,142.01,129.97
2384,15/06/2022,14/07/2022,Arror,160.47,141.67,129.61
2385,15/06/2022,14/07/2022,Tot,160.68,141.87,129.82
2386,15/06/2022,14/07/2022,Kaptarakwa,159.72,140.91,128.87
2387,15/06/2022,14/07/2022,Kapese,162.67,143.86,131.82
2388,15/06/2022,14/07/2022,Kalemngorok,162.07,143.25,131.21
2389,15/06/2022,14/07/2022,Marich,161.04,142.24,130.19
2390,15/06/2022,14/07/2022,Alale,161.54,142.72,130.68
2391,15/06/2022,14/07/2022,Kunyao,161.19,142.39,130.34
2392,15/06/2022,14/07/2022,Asilong,160.78,141.98,129.93
2393,15/06/2022,14/07/2022,Orolwo,160.82,142.01,129.97
2394,15/06/2022,14/07/2022,Sebit,160.77,141.96,129.92
2395,15/06/2022,14/07/2022,Morpus,160.68,141.87,129.82
2396,15/06/2022,14/07/2022,Chepkorniswo,160.57,141.75,129.71
2397,15/06/2022,14/07/2022,Kaibichbich,160.51,141.7,129.66
2398,15/06/2022,14/07/2022,Keringet,160.24,141.43,129.39
2399,15/06/2022,14/07/2022,Kisumu,159.53,140.7,128.66
2400,15/06/2022,14/07/2022,Sondu,159.64,140.8,128.77
2401,15/06/2022,14/07/2022,Oyugis,160.11,141.29,129.25
2402,15/06/2022,14/07/2022,Kakamega,159.58,140.75,128.72
2403,15/06/2022,14/07/2022,Mumias,159.86,141.03,128.99
2404,15/06/2022,14/07/2022,Bondo,159.75,140.91,128.88
2405,15/06/2022,14/07/2022,Siaya,159.86,141.04,129.0
2406,15/06/2022,14/07/2022,Kericho,160.05,141.21,129.17
2407,15/06/2022,14/07/2022,Nyamira,160.1,141.28,129.24
2408,15/06/2022,14/07/2022,Kisii,160.41,141.58,129.55
2409,15/06/2022,14/07/2022,Sotik,160.24,141.42,129.38
2410,15/06/2022,14/07/2022,Keroka,160.43,141.6,129.56
2411,15/06/2022,14/07/2022,Busia,160.4,141.57,129.54
2412,15/06/2022,14/07/2022,Homabay,160.35,141.52,129.48
2413,15/06/2022,14/07/2022,Migori,161.2,142.37,130.34
2414,15/06/2022,14/07/2022,Isebania,161.48,142.66,130.62
2415,15/06/2022,14/07/2022,Bomet,160.64,141.82,129.78
2416,15/06/2022,14/07/2022,Muhoroni,159.77,140.93,128.9
2417,15/06/2022,14/07/2022,Mbita,160.34,141.5,129.47
2418,15/06/2022,14/07/2022,Mbale,159.53,140.7,128.66
2419,15/06/2022,14/07/2022,Etago,160.99,142.15,130.12
2420,15/06/2022,14/07/2022,Magenche,161.08,142.26,130.22
2421,15/06/2022,14/07/2022,Kilgoris,160.92,142.09,130.06
2422,15/06/2022,14/07/2022,Malava,159.9,141.06,129.03
2423,15/06/2022,14/07/2022,Lugari,160.29,141.45,129.42
2424,15/06/2022,14/07/2022,Rodi Kopany,160.41,141.58,129.55
2425,15/06/2022,14/07/2022,Ndhiwa,160.68,141.86,129.82
2426,15/06/2022,14/07/2022,Rangwe,160.4,141.57,129.54
2427,15/06/2022,14/07/2022,Sindo,160.41,141.58,129.55
2428,15/06/2022,14/07/2022,Awasi,159.5,140.66,128.63
2429,15/06/2022,14/07/2022,Ahero,159.53,140.7,128.66
2430,15/06/2022,14/07/2022,Ugunja,159.96,141.13,129.1
2431,15/06/2022,14/07/2022,Asembo,159.62,140.78,128.75
2432,15/06/2022,14/07/2022,Usenge,160.09,141.26,129.22
2433,15/06/2022,14/07/2022,Harambee,159.57,140.75,128.71
2434,15/06/2022,14/07/2022,Muhuru Bay,161.34,142.52,130.48
2435,15/06/2022,14/07/2022,Kehancha,161.58,142.75,130.71
2436,15/06/2022,14/07/2022,Ntimaru,161.88,143.06,131.02
2437,15/06/2022,14/07/2022,Rongo,160.66,141.83,129.8
2438,15/06/2022,14/07/2022,Kaspokwony,160.62,141.8,129.75
2439,15/06/2022,14/07/2022,Chwele,160.57,141.74,129.7
2440,15/06/2022,14/07/2022,Kimilili,160.49,141.67,129.62
2441,15/06/2022,14/07/2022,Nambale,160.4,141.57,129.54
2442,15/06/2022,14/07/2022,SioPort,160.39,141.56,129.53
2443,15/06/2022,14/07/2022,Port Bunyala,160.44,141.61,129.57
2444,15/06/2022,14/07/2022,Funyula,160.26,141.43,129.4
2445,15/06/2022,14/07/2022,Ogembo,160.57,141.74,129.7
2446,15/06/2022,14/07/2022,Nyangusu,160.83,142.0,129.96
2447,15/06/2022,14/07/2022,Sengera,160.75,141.92,129.88
2448,15/06/2022,14/07/2022,Keumbu,160.48,141.64,129.61
2449,15/06/2022,14/07/2022,Marani,160.18,141.35,129.31
2450,15/06/2022,14/07/2022,Kerina,160.54,141.71,129.68
2451,15/06/2022,14/07/2022,Ikonge,159.9,141.07,129.03
2452,15/06/2022,14/07/2022,Nyansiongo,160.3,141.47,129.43
