,start_date,end_date,town,super_petrol,diesel,kerosene
3128,15/02/2022,14/03/2022,Nakuru,129.24,110.43,103.39
3129,15/02/2022,14/03/2022,Gilgil,129.21,110.39,103.36
3130,15/02/2022,14/03/2022,Mogotio,129.2,110.38,103.33
3131,15/02/2022,14/03/2022,Molo,129.29,110.46,103.43
3132,15/02/2022,14/03/2022,Olenguruone,129.99,111.16,104.13
3133,15/02/2022,14/03/2022,Londiani,129.5,110.69,103.65
3134,15/02/2022,14/03/2022,Nyahururu,129.49,110.68,103.64
3135,15/02/2022,14/03/2022,Archers Post,132.48,113.66,106.63
3136,15/02/2022,14/03/2022,Lodosoit,133.57,114.76,107.72
3137,15/02/2022,14/03/2022,Naivasha,129.57,110.75,103.71
3138,15/02/2022,14/03/2022,Marigat,129.97,111.15,104.11
3139,15/02/2022,14/03/2022,Kabarnet ,130.46,111.64,104.61
3140,15/02/2022,14/03/2022,Maralal,131.54,112.73,105.69
3141,15/02/2022,14/03/2022,Eldoret,130.13,111.32,104.27
3142,15/02/2022,14/03/2022,Kiplombe,130.13,111.32,104.27
3143,15/02/2022,14/03/2022,Iten,130.13,111.32,104.27
3144,15/02/2022,14/03/2022,Naiberi,130.13,111.32,104.27
3145,15/02/2022,14/03/2022,Kesses,130.13,111.32,104.27
3146,15/02/2022,14/03/2022,Kapsabet,130.14,111.34,104.28
3147,15/02/2022,14/03/2022,Webuye,130.55,111.75,104.7
3148,15/02/2022,14/03/2022,Kitale,130.49,111.68,104.63
3149,15/02/2022,14/03/2022,Kapenguria ,131.12,112.32,105.27
3150,15/02/2022,14/03/2022,Bungoma,130.9,112.08,105.04
3151,15/02/2022,14/03/2022,Moiben,130.14,111.34,104.28
3152,15/02/2022,14/03/2022,Matunda,130.12,111.3,104.26
3153,15/02/2022,14/03/2022,Burnt Forest,130.08,111.27,104.22
3154,15/02/2022,14/03/2022,Tambach,130.16,111.36,104.31
3155,15/02/2022,14/03/2022,Kapsowar,130.64,111.82,104.78
3156,15/02/2022,14/03/2022,Chebara,130.52,111.7,104.66
3157,15/02/2022,14/03/2022,Kimwarer,130.44,111.63,104.59
3158,15/02/2022,14/03/2022,Timboroa,130.36,111.55,104.5
3159,15/02/2022,14/03/2022,Nandi Hills,130.32,111.51,104.47
3160,15/02/2022,14/03/2022,Kaiboi,130.18,111.37,104.33
3161,15/02/2022,14/03/2022,Kiminini,130.67,111.87,104.81
3162,15/02/2022,14/03/2022,Endebes,131.03,112.21,105.16
3163,15/02/2022,14/03/2022,Saboti,130.7,111.89,104.85
3164,15/02/2022,14/03/2022,Chepareria,131.33,112.53,105.47
3165,15/02/2022,14/03/2022,Lomut,132.95,114.13,107.09
3166,15/02/2022,14/03/2022,Burgich,131.75,112.94,105.89
3167,15/02/2022,14/03/2022,Sigor,131.88,113.07,106.02
3168,15/02/2022,14/03/2022,Lowdar,134.31,115.5,108.45
3169,15/02/2022,14/03/2022,Kakuma,135.9,117.09,110.04
3170,15/02/2022,14/03/2022,Lokichar,133.3,114.5,107.45
3171,15/02/2022,14/03/2022,Kalokol,135.07,116.26,109.21
3172,15/02/2022,14/03/2022,Lokori,133.67,114.87,107.82
3173,15/02/2022,14/03/2022,Lokitaung,137.95,119.15,112.09
3174,15/02/2022,14/03/2022,Kapedo,132.95,114.13,107.09
3175,15/02/2022,14/03/2022,Malaba,131.3,112.48,105.44
3176,15/02/2022,14/03/2022,Lokichogio,137.08,118.28,111.23
3177,15/02/2022,14/03/2022,Ziwa,130.32,111.51,104.47
3178,15/02/2022,14/03/2022,Soy,130.13,111.32,104.27
3179,15/02/2022,14/03/2022,Moi's Bridge,130.19,111.38,104.34
3180,15/02/2022,14/03/2022,Turbo,130.08,111.27,104.22
3181,15/02/2022,14/03/2022,Kibish,138.19,119.37,112.33
3182,15/02/2022,14/03/2022,Nakalale,137.01,118.2,111.15
3183,15/02/2022,14/03/2022,Loima,133.42,114.62,107.57
3184,15/02/2022,14/03/2022,Lokiriama,134.99,116.19,109.13
3185,15/02/2022,14/03/2022,Kainuk,132.2,113.39,106.34
3186,15/02/2022,14/03/2022,Kacheliba,131.52,112.72,105.67
3187,15/02/2022,14/03/2022,Kiwawa,132.14,113.32,106.27
3188,15/02/2022,14/03/2022,Ortum,131.72,112.91,105.86
3189,15/02/2022,14/03/2022,Kachibora,130.52,111.7,104.66
3190,15/02/2022,14/03/2022,Kwanza,131.23,112.42,105.38
3191,15/02/2022,14/03/2022,Kaplamai,130.54,111.74,104.68
3192,15/02/2022,14/03/2022,Eldama Ravine,130.96,112.15,105.11
3193,15/02/2022,14/03/2022,Tenges,131.1,112.29,105.25
3194,15/02/2022,14/03/2022,Barwessa,131.21,112.41,105.35
3195,15/02/2022,14/03/2022,Kipsaraman,132.12,113.31,106.26
3196,15/02/2022,14/03/2022,Loruk,131.99,113.18,106.13
3197,15/02/2022,14/03/2022,Kabartonjo,130.96,112.15,105.11
3198,15/02/2022,14/03/2022,Tindiret,131.03,112.21,105.16
3199,15/02/2022,14/03/2022,O'lessos,130.19,111.38,104.34
3200,15/02/2022,14/03/2022,Kobujoi,130.59,111.79,104.74
3201,15/02/2022,14/03/2022,Serem,130.67,111.87,104.81
3202,15/02/2022,14/03/2022,Kabiyet,130.13,111.32,104.27
3203,15/02/2022,14/03/2022,Cheptulu,130.55,111.75,104.7
3204,15/02/2022,14/03/2022,Songor,131.1,112.29,105.25
3205,15/02/2022,14/03/2022,Kapcherop,130.73,111.93,104.88
3206,15/02/2022,14/03/2022,Sambalat,131.42,112.61,105.57
3207,15/02/2022,14/03/2022,Arror,131.07,112.27,105.21
3208,15/02/2022,14/03/2022,Tot,131.27,112.47,105.42
3209,15/02/2022,14/03/2022,Kaptarakwa,130.32,111.51,104.47
3210,15/02/2022,14/03/2022,Kisumu,130.12,111.3,104.26
3211,15/02/2022,14/03/2022,Sondu,130.23,111.4,104.37
3212,15/02/2022,14/03/2022,Oyugis,130.7,111.89,104.85
3213,15/02/2022,14/03/2022,Kakamega,130.17,111.35,104.32
3214,15/02/2022,14/03/2022,Mumias,130.44,111.63,104.59
3215,15/02/2022,14/03/2022,Bondo,130.33,111.51,104.48
3216,15/02/2022,14/03/2022,Siaya,130.45,111.64,104.6
3217,15/02/2022,14/03/2022,Kericho,130.63,111.81,104.77
3218,15/02/2022,14/03/2022,Nyamira,130.69,111.88,104.84
3219,15/02/2022,14/03/2022,Kisii,131.0,112.18,105.15
3220,15/02/2022,14/03/2022,Sotik,130.83,112.02,104.98
3221,15/02/2022,14/03/2022,Keroka,131.01,112.2,105.16
3222,15/02/2022,14/03/2022,Busia,130.99,112.17,105.14
3223,15/02/2022,14/03/2022,Homabay,130.94,112.12,105.08
3224,15/02/2022,14/03/2022,Migori,131.79,112.97,105.94
3225,15/02/2022,14/03/2022,Isebania,132.07,113.26,106.22
3226,15/02/2022,14/03/2022,Bomet,131.23,112.42,105.38
3227,15/02/2022,14/03/2022,Muhoroni,130.36,111.53,104.49
3228,15/02/2022,14/03/2022,Mbita,130.93,112.1,105.07
3229,15/02/2022,14/03/2022,Mbale,130.12,111.3,104.26
3230,15/02/2022,14/03/2022,Etago,131.58,112.75,105.72
3231,15/02/2022,14/03/2022,Magenche,131.67,112.86,105.82
3232,15/02/2022,14/03/2022,Kilgoris,131.51,112.69,105.66
