,start_date,end_date,town,super_petrol,diesel,kerosene
1169,15/11/2022,14/12/2022,Merti,182.65,167.35,151.29
1170,15/11/2022,14/12/2022,Oldonyiro,179.67,164.36,148.29
1171,15/11/2022,14/12/2022,Eldas,188.34,173.04,156.98
1172,15/11/2022,14/12/2022,Bute,185.38,170.08,154.02
1173,15/11/2022,14/12/2022,Hadado,183.97,168.67,152.6
1174,15/11/2022,14/12/2022,Mai Mahiu,177.42,162.12,146.06
1175,15/11/2022,14/12/2022,Doldo,180.0,164.7,148.63
1176,15/11/2022,14/12/2022,Lamuria,179.12,163.82,147.75
1177,15/11/2022,14/12/2022,Sipili,179.98,164.68,148.62
1178,15/11/2022,14/12/2022,Marimanti,179.61,164.31,148.25
1179,15/11/2022,14/12/2022,Mutuobare,178.95,163.65,147.58
1180,15/11/2022,14/12/2022,North Horr,186.11,170.82,154.75
1181,15/11/2022,14/12/2022,Maikona,184.73,169.43,153.37
1182,15/11/2022,14/12/2022,Kalacha,185.27,169.97,153.91
1183,15/11/2022,14/12/2022,Loyangalani,185.34,170.04,153.97
1184,15/11/2022,14/12/2022,Turbi,185.14,169.84,153.78
1185,15/11/2022,14/12/2022,Laisamis,182.36,167.06,150.98
1186,15/11/2022,14/12/2022,Merille,182.05,166.75,150.69
1187,15/11/2022,14/12/2022,Korr,183.3,168.0,151.93
1188,15/11/2022,14/12/2022,Nakuru,176.62,161.83,145.79
1189,15/11/2022,14/12/2022,Gilgil,176.58,161.79,145.76
1190,15/11/2022,14/12/2022,Mogotio,176.57,161.78,145.74
1191,15/11/2022,14/12/2022,Molo,176.65,161.86,145.83
1192,15/11/2022,14/12/2022,Olenguruone,177.36,162.56,146.53
1193,15/11/2022,14/12/2022,Londiani,176.88,162.09,146.05
1194,15/11/2022,14/12/2022,Nyahururu,176.87,162.08,146.04
1195,15/11/2022,14/12/2022,Archers Post,179.85,165.06,149.03
1196,15/11/2022,14/12/2022,Lodosoit,180.95,166.16,150.13
1197,15/11/2022,14/12/2022,Naivasha,176.95,162.15,146.11
1198,15/11/2022,14/12/2022,Marigat,177.34,162.55,146.51
1199,15/11/2022,14/12/2022,Kabarnet ,177.83,163.04,147.01
1200,15/11/2022,14/12/2022,Maralal,178.92,164.13,148.1
1201,15/11/2022,14/12/2022,Wamba,179.76,164.97,148.93
1202,15/11/2022,14/12/2022,Rumuruti,177.41,162.62,146.58
1203,15/11/2022,14/12/2022,Eldoret,177.5,162.72,146.67
1204,15/11/2022,14/12/2022,Kiplombe,177.5,162.72,146.67
1205,15/11/2022,14/12/2022,Iten,177.5,162.72,146.67
1206,15/11/2022,14/12/2022,Naiberi,177.5,162.72,146.67
1207,15/11/2022,14/12/2022,Kesses,177.5,162.72,146.67
1208,15/11/2022,14/12/2022,Kapsabet,177.52,162.74,146.68
1209,15/11/2022,14/12/2022,Webuye,177.93,163.15,147.1
1210,15/11/2022,14/12/2022,Kitale,177.86,163.08,147.03
1211,15/11/2022,14/12/2022,Kapenguria ,178.5,163.72,147.67
1212,15/11/2022,14/12/2022,Bungoma,178.26,163.48,147.44
1213,15/11/2022,14/12/2022,Moiben,177.52,162.74,146.68
1214,15/11/2022,14/12/2022,Matunda,177.49,162.7,146.66
1215,15/11/2022,14/12/2022,Burnt Forest,177.45,162.67,146.62
1216,15/11/2022,14/12/2022,Tambach,177.54,162.76,146.71
1217,15/11/2022,14/12/2022,Kapsowar,178.0,163.22,147.18
1218,15/11/2022,14/12/2022,Chebara,177.89,163.1,147.06
1219,15/11/2022,14/12/2022,Kimwarer,177.81,163.03,146.99
1220,15/11/2022,14/12/2022,Timboroa,177.73,162.95,146.9
1221,15/11/2022,14/12/2022,Nandi Hills,177.69,162.91,146.87
1222,15/11/2022,14/12/2022,Kaiboi,177.55,162.77,146.73
1223,15/11/2022,14/12/2022,Kiminini,178.05,163.27,147.21
1224,15/11/2022,14/12/2022,Endebes,178.39,163.61,147.57
1225,15/11/2022,14/12/2022,Saboti,178.07,163.29,147.25
1226,15/11/2022,14/12/2022,Chepareria,178.71,163.93,147.87
1227,15/11/2022,14/12/2022,Lomut,180.33,165.53,149.49
1228,15/11/2022,14/12/2022,Burgich,179.12,164.34,148.29
1229,15/11/2022,14/12/2022,Sigor,179.25,164.47,148.42
1230,15/11/2022,14/12/2022,Lodwar,181.68,166.9,150.85
1231,15/11/2022,14/12/2022,Kakuma,183.27,168.49,152.44
1232,15/11/2022,14/12/2022,Lokichar,180.68,165.9,149.85
1233,15/11/2022,14/12/2022,Kalokol,182.44,167.66,151.61
1234,15/11/2022,14/12/2022,Lokori,181.05,166.27,150.22
1235,15/11/2022,14/12/2022,Lokitaung,185.33,170.55,154.49
1236,15/11/2022,14/12/2022,Kapedo,180.33,165.53,149.49
1237,15/11/2022,14/12/2022,Malaba,178.66,163.88,147.84
1238,15/11/2022,14/12/2022,Lokichogio,184.46,169.68,153.63
1239,15/11/2022,14/12/2022,Ziwa,177.69,162.91,146.87
1240,15/11/2022,14/12/2022,Soy,177.51,162.72,146.67
1241,15/11/2022,14/12/2022,Moi's Bridge,177.57,162.78,146.74
1242,15/11/2022,14/12/2022,Turbo,177.45,162.67,146.62
1243,15/11/2022,14/12/2022,Kibish,185.56,170.77,154.73
1244,15/11/2022,14/12/2022,Nakalale,184.39,169.6,153.55
1245,15/11/2022,14/12/2022,Loima,180.8,166.02,149.97
1246,15/11/2022,14/12/2022,Lokiriama,182.37,167.59,151.53
1247,15/11/2022,14/12/2022,Kainuk,179.57,164.79,148.74
1248,15/11/2022,14/12/2022,Kacheliba,178.9,164.12,148.07
1249,15/11/2022,14/12/2022,Kiwawa,179.5,164.72,148.68
1250,15/11/2022,14/12/2022,Ortum,179.09,164.31,148.26
1251,15/11/2022,14/12/2022,Kachibora,177.89,163.1,147.06
1252,15/11/2022,14/12/2022,Kwanza,178.6,163.82,147.78
1253,15/11/2022,14/12/2022,Kaplamai,177.92,163.14,147.08
1254,15/11/2022,14/12/2022,Eldama Ravine,178.33,163.55,147.51
1255,15/11/2022,14/12/2022,Tenges,178.47,163.69,147.65
1256,15/11/2022,14/12/2022,Barwessa,178.59,163.81,147.75
1257,15/11/2022,14/12/2022,Kipsaraman,179.49,164.71,148.66
1258,15/11/2022,14/12/2022,Loruk,179.36,164.58,148.53
1259,15/11/2022,14/12/2022,Kabartonjo,178.33,163.55,147.51
1260,15/11/2022,14/12/2022,Tindiret,178.39,163.61,147.57
1261,15/11/2022,14/12/2022,O'lessos,177.57,162.78,146.74
1262,15/11/2022,14/12/2022,Kobujoi,177.97,163.19,147.14
1263,15/11/2022,14/12/2022,Serem,178.05,163.27,147.21
1264,15/11/2022,14/12/2022,Kabiyet,177.51,162.72,146.67
1265,15/11/2022,14/12/2022,Cheptulu,177.93,163.15,147.1
1266,15/11/2022,14/12/2022,Songor,178.47,163.69,147.65
1267,15/11/2022,14/12/2022,Kapcherop,178.11,163.33,147.28
1268,15/11/2022,14/12/2022,Sambalat,178.79,164.01,147.97
1269,15/11/2022,14/12/2022,Arror,178.45,163.67,147.61
1270,15/11/2022,14/12/2022,Tot,178.65,163.87,147.82
1271,15/11/2022,14/12/2022,Kaptarakwa,177.69,162.91,146.87
1272,15/11/2022,14/12/2022,Kapese,180.65,165.86,149.82
1273,15/11/2022,14/12/2022,Kalemngorok,180.03,165.25,149.21
1274,15/11/2022,14/12/2022,Marich,179.02,164.24,148.19
1275,15/11/2022,14/12/2022,Alale,179.5,164.72,148.68
1276,15/11/2022,14/12/2022,Kunyao,179.17,164.39,148.34
1277,15/11/2022,14/12/2022,Asilong,178.76,163.98,147.93
1278,15/11/2022,14/12/2022,Orolwo,178.79,164.01,147.97
1279,15/11/2022,14/12/2022,Sebit,178.74,163.96,147.92
1280,15/11/2022,14/12/2022,Morpus,178.65,163.87,147.82
1281,15/11/2022,14/12/2022,Chepkorniswo,178.53,163.75,147.71
1282,15/11/2022,14/12/2022,Kaibichbich,178.49,163.7,147.66
1283,15/11/2022,14/12/2022,Keringet,178.21,163.43,147.39
1284,15/11/2022,14/12/2022,Kisumu,177.5,162.7,146.66
1285,15/11/2022,14/12/2022,Sondu,177.59,162.8,146.77
1286,15/11/2022,14/12/2022,Oyugis,178.08,163.29,147.25
1287,15/11/2022,14/12/2022,Kakamega,177.54,162.75,146.72
1288,15/11/2022,14/12/2022,Mumias,177.82,163.03,146.99
1289,15/11/2022,14/12/2022,Bondo,177.7,162.91,146.88
1290,15/11/2022,14/12/2022,Siaya,177.83,163.04,147.0
1291,15/11/2022,14/12/2022,Kericho,178.0,163.21,147.17
1292,15/11/2022,14/12/2022,Nyamira,178.07,163.28,147.24
1293,15/11/2022,14/12/2022,Kisii,178.37,163.58,147.55
1294,15/11/2022,14/12/2022,Sotik,178.21,163.42,147.38
1295,15/11/2022,14/12/2022,Keroka,178.39,163.6,147.56
1296,15/11/2022,14/12/2022,Busia,178.36,163.57,147.54
1297,15/11/2022,14/12/2022,Homabay,178.31,163.52,147.48
1298,15/11/2022,14/12/2022,Migori,179.17,164.37,148.34
1299,15/11/2022,14/12/2022,Isebania,179.45,164.66,148.62
1300,15/11/2022,14/12/2022,Bomet,178.61,163.82,147.78
1301,15/11/2022,14/12/2022,Muhoroni,177.72,162.93,146.9
1302,15/11/2022,14/12/2022,Mbita,178.3,163.5,147.47
1303,15/11/2022,14/12/2022,Mbale,177.5,162.7,146.66
1304,15/11/2022,14/12/2022,Etago,178.94,164.15,148.12
1305,15/11/2022,14/12/2022,Magenche,179.05,164.26,148.22
1306,15/11/2022,14/12/2022,Kilgoris,178.88,164.09,148.06
1307,15/11/2022,14/12/2022,Malava,177.86,163.06,147.03
1308,15/11/2022,14/12/2022,Lugari,178.25,163.45,147.42
1309,15/11/2022,14/12/2022,Rodi Kopany,178.37,163.58,147.55
1310,15/11/2022,14/12/2022,Ndhiwa,178.65,163.86,147.82
1311,15/11/2022,14/12/2022,Rangwe,178.36,163.57,147.54
1312,15/11/2022,14/12/2022,Sindo,178.37,163.58,147.55
1313,15/11/2022,14/12/2022,Awasi,177.45,162.66,146.63
1314,15/11/2022,14/12/2022,Ahero,177.5,162.7,146.66
1315,15/11/2022,14/12/2022,Ugunja,177.93,163.13,147.1
1316,15/11/2022,14/12/2022,Asembo,177.57,162.78,146.75
1317,15/11/2022,14/12/2022,Usenge,178.06,163.26,147.22
1318,15/11/2022,14/12/2022,Harambee,177.54,162.75,146.71
1319,15/11/2022,14/12/2022,Muhuru Bay,179.31,164.52,148.48
1320,15/11/2022,14/12/2022,Kehancha,179.54,164.75,148.71
1321,15/11/2022,14/12/2022,Ntimaru,179.85,165.06,149.02
1322,15/11/2022,14/12/2022,Rongo,178.62,163.83,147.8
1323,15/11/2022,14/12/2022,Kaspokwony,178.59,163.8,147.75
1324,15/11/2022,14/12/2022,Chwele,178.53,163.74,147.7
1325,15/11/2022,14/12/2022,Kimilili,178.46,163.67,147.62
1326,15/11/2022,14/12/2022,Nambale,178.36,163.57,147.54
1327,15/11/2022,14/12/2022,SioPort,178.35,163.56,147.53
1328,15/11/2022,14/12/2022,Port Bunyala,178.4,163.61,147.57
1329,15/11/2022,14/12/2022,Funyula,178.22,163.43,147.4
1330,15/11/2022,14/12/2022,Ogembo,178.53,163.74,147.7
1331,15/11/2022,14/12/2022,Nyangusu,178.79,164.0,147.96
1332,15/11/2022,14/12/2022,Sengera,178.72,163.92,147.88
1333,15/11/2022,14/12/2022,Keumbu,178.44,163.64,147.61
1334,15/11/2022,14/12/2022,Marani,178.14,163.35,147.31
1335,15/11/2022,14/12/2022,Kerina,178.5,163.71,147.68
1336,15/11/2022,14/12/2022,Ikonge,177.86,163.07,147.03
1337,15/11/2022,14/12/2022,Nyansiongo,178.26,163.47,147.43
