,start_date,end_date,town,super_petrol,diesel,kerosene
3438,15/11/2021,14/12/2021,Maralal,131.54,112.73,105.69
3439,15/11/2021,14/12/2021,Eldoret,130.13,111.32,104.27
3440,15/11/2021,14/12/2021,Kiplombe,130.13,111.32,104.27
3441,15/11/2021,14/12/2021,Iten,130.13,111.32,104.27
3442,15/11/2021,14/12/2021,Naiberi,130.13,111.32,104.27
3443,15/11/2021,14/12/2021,Kesses,130.13,111.32,104.27
3444,15/11/2021,14/12/2021,Kapsabet,130.14,111.34,104.28
3445,15/11/2021,14/12/2021,Webuye,130.55,111.75,104.7
3446,15/11/2021,14/12/2021,Kitale,130.49,111.68,104.63
3447,15/11/2021,14/12/2021,Kapenguria ,131.12,112.32,105.27
3448,15/11/2021,14/12/2021,Bungoma,130.9,112.08,105.04
3449,15/11/2021,14/12/2021,Moiben,130.14,111.34,104.28
3450,15/11/2021,14/12/2021,Matunda,130.12,111.3,104.26
3451,15/11/2021,14/12/2021,Burnt Forest,130.08,111.27,104.22
3452,15/11/2021,14/12/2021,Tambach,130.16,111.36,104.31
3453,15/11/2021,14/12/2021,Kapsowar,130.64,111.82,104.78
3454,15/11/2021,14/12/2021,Chebara,130.52,111.7,104.66
3455,15/11/2021,14/12/2021,Kimwarer,130.44,111.63,104.59
3456,15/11/2021,14/12/2021,Timboroa,130.36,111.55,104.5
3457,15/11/2021,14/12/2021,Nandi Hills,130.32,111.51,104.47
3458,15/11/2021,14/12/2021,Kaiboi,130.18,111.37,104.33
3459,15/11/2021,14/12/2021,Kiminini,130.67,111.87,104.81
3460,15/11/2021,14/12/2021,Endebes,131.03,112.21,105.16
3461,15/11/2021,14/12/2021,Saboti,130.7,111.89,104.85
3462,15/11/2021,14/12/2021,Chepareria,131.33,112.53,105.47
3463,15/11/2021,14/12/2021,Lomut,132.95,114.13,107.09
3464,15/11/2021,14/12/2021,Burgich,131.75,112.94,105.89
3465,15/11/2021,14/12/2021,Sigor,131.88,113.07,106.02
3466,15/11/2021,14/12/2021,Lowdar,134.31,115.5,108.45
3467,15/11/2021,14/12/2021,Kakuma,135.9,117.09,110.04
3468,15/11/2021,14/12/2021,Lokichar,133.3,114.5,107.45
3469,15/11/2021,14/12/2021,Kalokol,135.07,116.26,109.21
3470,15/11/2021,14/12/2021,Lokori,133.67,114.87,107.82
3471,15/11/2021,14/12/2021,Lokitaung,137.95,119.15,112.09
3472,15/11/2021,14/12/2021,Kapedo,132.95,114.13,107.09
3473,15/11/2021,14/12/2021,Malaba,131.3,112.48,105.44
3474,15/11/2021,14/12/2021,Lokichogio,137.08,118.28,111.23
3475,15/11/2021,14/12/2021,Ziwa,130.32,111.51,104.47
3476,15/11/2021,14/12/2021,Soy,130.13,111.32,104.27
3477,15/11/2021,14/12/2021,Moi's Bridge,130.19,111.38,104.34
3478,15/11/2021,14/12/2021,Turbo,130.08,111.27,104.22
3479,15/11/2021,14/12/2021,Kibish,138.19,119.37,112.33
3480,15/11/2021,14/12/2021,Nakalale,137.01,118.2,111.15
3481,15/11/2021,14/12/2021,Loima,133.42,114.62,107.57
3482,15/11/2021,14/12/2021,Lokiriama,134.99,116.19,109.13
3483,15/11/2021,14/12/2021,Kainuk,132.2,113.39,106.34
3484,15/11/2021,14/12/2021,Kacheliba,131.52,112.72,105.67
3485,15/11/2021,14/12/2021,Kiwawa,132.14,113.32,106.27
3486,15/11/2021,14/12/2021,Ortum,131.72,112.91,105.86
3487,15/11/2021,14/12/2021,Kachibora,130.52,111.7,104.66
3488,15/11/2021,14/12/2021,Kwanza,131.23,112.42,105.38
3489,15/11/2021,14/12/2021,Kaplamai,130.54,111.74,104.68
3490,15/11/2021,14/12/2021,Eldama Ravine,130.96,112.15,105.11
3491,15/11/2021,14/12/2021,Tenges,131.1,112.29,105.25
3492,15/11/2021,14/12/2021,Barwessa,131.21,112.41,105.35
3493,15/11/2021,14/12/2021,Kipsaraman,132.12,113.31,106.26
3494,15/11/2021,14/12/2021,Loruk,131.99,113.18,106.13
3495,15/11/2021,14/12/2021,Kabartonjo,130.96,112.15,105.11
3496,15/11/2021,14/12/2021,Tindiret,131.03,112.21,105.16
3497,15/11/2021,14/12/2021,O'lessos,130.19,111.38,104.34
3498,15/11/2021,14/12/2021,Kobujoi,130.59,111.79,104.74
3499,15/11/2021,14/12/2021,Serem,130.67,111.87,104.81
3500,15/11/2021,14/12/2021,Kabiyet,130.13,111.32,104.27
3501,15/11/2021,14/12/2021,Cheptulu,130.55,111.75,104.7
3502,15/11/2021,14/12/2021,Songor,131.1,112.29,105.25
3503,15/11/2021,14/12/2021,Kapcherop,130.73,111.93,104.88
3504,15/11/2021,14/12/2021,Sambalat,131.42,112.61,105.57
3505,15/11/2021,14/12/2021,Arror,131.07,112.27,105.21
3506,15/11/2021,14/12/2021,Tot,131.27,112.47,105.42
3507,15/11/2021,14/12/2021,Kaptarakwa,130.32,111.51,104.47
3508,15/11/2021,14/12/2021,Kisumu,130.12,111.3,104.26
3509,15/11/2021,14/12/2021,Sondu,130.23,111.4,104.37
3510,15/11/2021,14/12/2021,Oyugis,130.7,111.89,104.85
3511,15/11/2021,14/12/2021,Kakamega,130.17,111.35,104.32
3512,15/11/2021,14/12/2021,Mumias,130.44,111.63,104.59
3513,15/11/2021,14/12/2021,Bondo,130.33,111.51,104.48
3514,15/11/2021,14/12/2021,Siaya,130.45,111.64,104.6
3515,15/11/2021,14/12/2021,Kericho,130.63,111.81,104.77
3516,15/11/2021,14/12/2021,Nyamira,130.69,111.88,104.84
3517,15/11/2021,14/12/2021,Kisii,131.0,112.18,105.15
3518,15/11/2021,14/12/2021,Sotik,130.83,112.02,104.98
3519,15/11/2021,14/12/2021,Keroka,131.01,112.2,105.16
3520,15/11/2021,14/12/2021,Busia,130.99,112.17,105.14
3521,15/11/2021,14/12/2021,Homabay,130.94,112.12,105.08
3522,15/11/2021,14/12/2021,Migori,131.79,112.97,105.94
3523,15/11/2021,14/12/2021,Isebania,132.07,113.26,106.22
3524,15/11/2021,14/12/2021,Bomet,131.23,112.42,105.38
3525,15/11/2021,14/12/2021,Muhoroni,130.36,111.53,104.49
3526,15/11/2021,14/12/2021,Mbita,130.93,112.1,105.07
3527,15/11/2021,14/12/2021,Mbale,130.12,111.3,104.26
3528,15/11/2021,14/12/2021,Etago,131.58,112.75,105.72
3529,15/11/2021,14/12/2021,Magenche,131.67,112.86,105.82
3530,15/11/2021,14/12/2021,Kilgoris,131.51,112.69,105.66
