,start_date,end_date,town,super_petrol,diesel,kerosene
2928,15/03/2022,14/04/2022,Nyeri,136.09,116.97,104.91
2929,15/03/2022,14/04/2022,Namanga,136.26,117.15,105.08
2930,15/03/2022,14/04/2022,Kiganjo,136.06,116.94,104.88
2931,15/03/2022,14/04/2022,Chuka,136.35,117.23,105.17
2932,15/03/2022,14/04/2022,Kitui,136.25,117.14,105.07
2933,15/03/2022,14/04/2022,Mwingi,136.63,117.53,105.46
2934,15/03/2022,14/04/2022,Nanyuki,136.65,117.54,105.47
2935,15/03/2022,14/04/2022,Nkubu,137.61,118.51,106.44
2936,15/03/2022,14/04/2022,Mtito Andei,137.15,118.04,105.98
2937,15/03/2022,14/04/2022,Meru,137.81,118.7,106.64
2938,15/03/2022,14/04/2022,Isiolo,137.67,118.56,106.49
2939,15/03/2022,14/04/2022,Maua,138.26,119.16,107.09
2940,15/03/2022,14/04/2022,Garissa,138.89,119.77,107.71
2941,15/03/2022,14/04/2022,Marsabit,142.57,123.45,111.39
2942,15/03/2022,14/04/2022,Liboi,141.65,122.54,110.47
2943,15/03/2022,14/04/2022,Moyale,144.15,125.04,112.97
2944,15/03/2022,14/04/2022,Sololo,143.21,124.09,112.03
2945,15/03/2022,14/04/2022,Habaswein,141.58,122.46,110.4
2946,15/03/2022,14/04/2022,Dadaab,140.27,121.15,109.09
2947,15/03/2022,14/04/2022,Tarbaj,143.82,124.72,112.64
2948,15/03/2022,14/04/2022,Elwak,145.43,126.32,114.25
2949,15/03/2022,14/04/2022,Wajir,143.98,124.87,112.81
2950,15/03/2022,14/04/2022,Modogashe,141.72,122.6,110.54
2951,15/03/2022,14/04/2022,Mandera,147.75,128.65,116.58
2952,15/03/2022,14/04/2022,Matuu,135.62,116.5,104.44
2953,15/03/2022,14/04/2022,Merti,140.06,120.95,108.89
2954,15/03/2022,14/04/2022,Oldonyiro,137.07,117.96,105.89
2955,15/03/2022,14/04/2022,Eldas,145.76,126.64,114.58
2956,15/03/2022,14/04/2022,Bute,142.79,123.68,111.62
2957,15/03/2022,14/04/2022,Hadado,141.38,122.27,110.2
2958,15/03/2022,14/04/2022,Mai Mahiu,134.84,115.72,103.66
2959,15/03/2022,14/04/2022,Doldo,137.41,118.3,106.23
2960,15/03/2022,14/04/2022,Lamuria,136.53,117.42,105.35
2961,15/03/2022,14/04/2022,Rumuruti,137.23,118.12,106.06
2962,15/03/2022,14/04/2022,Sipili,137.4,118.28,106.22
2963,15/03/2022,14/04/2022,Marimanti,137.02,117.91,105.85
2964,15/03/2022,14/04/2022,Mutuobare,136.36,117.25,105.18
2965,15/03/2022,14/04/2022,North Horr,143.53,124.42,112.35
2966,15/03/2022,14/04/2022,Maikona,142.15,123.03,110.97
2967,15/03/2022,14/04/2022,Kalacha,142.69,123.57,111.51
2968,15/03/2022,14/04/2022,Loyangalani,142.75,123.64,111.57
2969,15/03/2022,14/04/2022,Turbi,142.56,123.44,111.38
2970,15/03/2022,14/04/2022,Laisamis,139.76,120.66,108.58
2971,15/03/2022,14/04/2022,Merille,139.47,120.35,108.29
2972,15/03/2022,14/04/2022,Korr,140.71,121.6,109.53
2973,15/03/2022,14/04/2022,Nakuru,134.24,115.43,103.39
2974,15/03/2022,14/04/2022,Gilgil,134.21,115.39,103.36
2975,15/03/2022,14/04/2022,Mogotio,134.2,115.38,103.34
2976,15/03/2022,14/04/2022,Molo,134.29,115.46,103.43
2977,15/03/2022,14/04/2022,Olenguruone,134.99,116.16,104.13
2978,15/03/2022,14/04/2022,Londiani,134.5,115.69,103.65
2979,15/03/2022,14/04/2022,Nyahururu,134.49,115.68,103.64
2980,15/03/2022,14/04/2022,Archers Post,137.48,118.66,106.63
2981,15/03/2022,14/04/2022,Lodosoit,138.58,119.76,107.73
2982,15/03/2022,14/04/2022,Naivasha,134.57,115.75,103.71
2983,15/03/2022,14/04/2022,Marigat,134.98,116.15,104.11
2984,15/03/2022,14/04/2022,Kabarnet ,135.46,116.64,104.61
2985,15/03/2022,14/04/2022,Maralal,136.55,117.73,105.7
2986,15/03/2022,14/04/2022,Wamba,137.39,118.57,106.53
2987,15/03/2022,14/04/2022,Eldoret,135.13,116.32,104.27
2988,15/03/2022,14/04/2022,Kiplombe,135.13,116.32,104.27
2989,15/03/2022,14/04/2022,Iten,135.13,116.32,104.27
2990,15/03/2022,14/04/2022,Naiberi,135.13,116.32,104.27
2991,15/03/2022,14/04/2022,Kesses,135.13,116.32,104.27
2992,15/03/2022,14/04/2022,Kapsabet,135.14,116.34,104.28
2993,15/03/2022,14/04/2022,Webuye,135.55,116.75,104.7
2994,15/03/2022,14/04/2022,Kitale,135.49,116.68,104.63
2995,15/03/2022,14/04/2022,Kapenguria ,136.12,117.32,105.27
2996,15/03/2022,14/04/2022,Bungoma,135.9,117.08,105.04
2997,15/03/2022,14/04/2022,Moiben,135.14,116.34,104.28
2998,15/03/2022,14/04/2022,Matunda,135.12,116.3,104.26
2999,15/03/2022,14/04/2022,Burnt Forest,135.08,116.27,104.22
3000,15/03/2022,14/04/2022,Tambach,135.17,116.36,104.31
3001,15/03/2022,14/04/2022,Kapsowar,135.64,116.82,104.78
3002,15/03/2022,14/04/2022,Chebara,135.52,116.7,104.66
3003,15/03/2022,14/04/2022,Kimwarer,135.44,116.63,104.59
3004,15/03/2022,14/04/2022,Timboroa,135.37,116.55,104.5
3005,15/03/2022,14/04/2022,Nandi Hills,135.32,116.51,104.47
3006,15/03/2022,14/04/2022,Kaiboi,135.18,116.37,104.33
3007,15/03/2022,14/04/2022,Kiminini,135.67,116.87,104.81
3008,15/03/2022,14/04/2022,Endebes,136.03,117.21,105.17
3009,15/03/2022,14/04/2022,Saboti,135.7,116.89,104.85
3010,15/03/2022,14/04/2022,Chepareria,136.33,117.53,105.47
3011,15/03/2022,14/04/2022,Lomut,137.95,119.13,107.09
3012,15/03/2022,14/04/2022,Burgich,136.75,117.94,105.89
3013,15/03/2022,14/04/2022,Sigor,136.88,118.07,106.02
3014,15/03/2022,14/04/2022,Lodwar,139.31,120.5,108.45
3015,15/03/2022,14/04/2022,Kakuma,140.9,122.09,110.04
3016,15/03/2022,14/04/2022,Lokichar,138.31,119.5,107.45
3017,15/03/2022,14/04/2022,Kalokol,140.07,121.26,109.21
3018,15/03/2022,14/04/2022,Lokori,138.67,119.87,107.82
3019,15/03/2022,14/04/2022,Lokitaung,142.95,124.15,112.09
3020,15/03/2022,14/04/2022,Kapedo,137.95,119.13,107.09
3021,15/03/2022,14/04/2022,Malaba,136.3,117.48,105.44
3022,15/03/2022,14/04/2022,Lokichogio,142.08,123.28,111.23
3023,15/03/2022,14/04/2022,Ziwa,135.32,116.51,104.47
3024,15/03/2022,14/04/2022,Soy,135.13,116.32,104.27
3025,15/03/2022,14/04/2022,Moi's Bridge,135.19,116.38,104.34
3026,15/03/2022,14/04/2022,Turbo,135.08,116.27,104.22
3027,15/03/2022,14/04/2022,Kibish,143.19,124.37,112.33
3028,15/03/2022,14/04/2022,Nakalale,142.01,123.2,111.15
3029,15/03/2022,14/04/2022,Loima,138.42,119.62,107.57
3030,15/03/2022,14/04/2022,Lokiriama,139.99,121.19,109.13
3031,15/03/2022,14/04/2022,Kainuk,137.2,118.39,106.34
3032,15/03/2022,14/04/2022,Kacheliba,136.52,117.72,105.67
3033,15/03/2022,14/04/2022,Kiwawa,137.14,118.32,106.28
3034,15/03/2022,14/04/2022,Ortum,136.72,117.91,105.86
3035,15/03/2022,14/04/2022,Kachibora,135.52,116.7,104.66
3036,15/03/2022,14/04/2022,Kwanza,136.23,117.42,105.38
3037,15/03/2022,14/04/2022,Kaplamai,135.54,116.74,104.68
3038,15/03/2022,14/04/2022,Eldama Ravine,135.96,117.15,105.11
3039,15/03/2022,14/04/2022,Tenges,136.1,117.29,105.25
3040,15/03/2022,14/04/2022,Barwessa,136.22,117.41,105.35
3041,15/03/2022,14/04/2022,Kipsaraman,137.12,118.31,106.26
3042,15/03/2022,14/04/2022,Loruk,136.99,118.18,106.13
3043,15/03/2022,14/04/2022,Kabartonjo,135.96,117.15,105.11
3044,15/03/2022,14/04/2022,Tindiret,136.03,117.21,105.17
3045,15/03/2022,14/04/2022,O'lessos,135.19,116.38,104.34
3046,15/03/2022,14/04/2022,Kobujoi,135.59,116.79,104.74
3047,15/03/2022,14/04/2022,Serem,135.67,116.87,104.81
3048,15/03/2022,14/04/2022,Kabiyet,135.13,116.32,104.27
3049,15/03/2022,14/04/2022,Cheptulu,135.55,116.75,104.7
3050,15/03/2022,14/04/2022,Songor,136.1,117.29,105.25
3051,15/03/2022,14/04/2022,Kapcherop,135.73,116.93,104.88
3052,15/03/2022,14/04/2022,Sambalat,136.42,117.61,105.57
3053,15/03/2022,14/04/2022,Arror,136.07,117.27,105.21
3054,15/03/2022,14/04/2022,Tot,136.28,117.47,105.42
3055,15/03/2022,14/04/2022,Kaptarakwa,135.32,116.51,104.47
3056,15/03/2022,14/04/2022,Kapese,138.27,119.46,107.42
3057,15/03/2022,14/04/2022,Kalemngorok,137.67,118.85,106.81
3058,15/03/2022,14/04/2022,Marich,136.64,117.84,105.79
3059,15/03/2022,14/04/2022,Alale,137.14,118.32,106.28
3060,15/03/2022,14/04/2022,Kunyao,136.79,117.99,105.94
3061,15/03/2022,14/04/2022,Asilong,136.38,117.58,105.53
3062,15/03/2022,14/04/2022,Orolwo,136.42,117.61,105.57
3063,15/03/2022,14/04/2022,Sebit,136.37,117.56,105.52
3064,15/03/2022,14/04/2022,Morpus,136.28,117.47,105.42
3065,15/03/2022,14/04/2022,Chepkorniswo,136.17,117.35,105.31
3066,15/03/2022,14/04/2022,Kaibichbich,136.11,117.3,105.26
3067,15/03/2022,14/04/2022,Keringet,135.84,117.03,104.99
3068,15/03/2022,14/04/2022,Kisumu,135.13,116.3,104.26
3069,15/03/2022,14/04/2022,Sondu,135.24,116.4,104.37
3070,15/03/2022,14/04/2022,Oyugis,135.71,116.89,104.85
3071,15/03/2022,14/04/2022,Kakamega,135.18,116.35,104.32
3072,15/03/2022,14/04/2022,Mumias,135.46,116.63,104.59
3073,15/03/2022,14/04/2022,Bondo,135.35,116.51,104.48
3074,15/03/2022,14/04/2022,Siaya,135.46,116.64,104.6
3075,15/03/2022,14/04/2022,Kericho,135.65,116.81,104.77
3076,15/03/2022,14/04/2022,Nyamira,135.7,116.88,104.84
3077,15/03/2022,14/04/2022,Kisii,136.01,117.18,105.15
3078,15/03/2022,14/04/2022,Sotik,135.84,117.02,104.98
3079,15/03/2022,14/04/2022,Keroka,136.03,117.2,105.16
3080,15/03/2022,14/04/2022,Busia,136.0,117.17,105.14
3081,15/03/2022,14/04/2022,Homabay,135.95,117.12,105.08
3082,15/03/2022,14/04/2022,Migori,136.8,117.97,105.94
