,start_date,end_date,town,super_petrol,diesel,kerosene
1831,15/08/2022,14/09/2022,Dadaab,164.67,145.55,133.49
1832,15/08/2022,14/09/2022,Tarbaj,168.22,149.12,137.04
1833,15/08/2022,14/09/2022,Elwak,169.83,150.72,138.65
1834,15/08/2022,14/09/2022,Wajir,168.38,149.27,137.21
1835,15/08/2022,14/09/2022,Modogashe,166.12,147.0,134.94
1836,15/08/2022,14/09/2022,Mandera,172.15,153.05,140.98
1837,15/08/2022,14/09/2022,Matuu,160.02,140.9,128.84
1838,15/08/2022,14/09/2022,Merti,164.46,145.35,133.29
1839,15/08/2022,14/09/2022,Oldonyiro,161.47,142.36,130.29
1840,15/08/2022,14/09/2022,Eldas,170.16,151.04,138.98
1841,15/08/2022,14/09/2022,Bute,167.19,148.08,136.02
1842,15/08/2022,14/09/2022,Hadado,165.78,146.67,134.6
1843,15/08/2022,14/09/2022,Mai Mahiu,159.24,140.12,128.06
1844,15/08/2022,14/09/2022,Doldo,161.81,142.7,130.63
1845,15/08/2022,14/09/2022,Lamuria,160.93,141.82,129.75
1846,15/08/2022,14/09/2022,Sipili,161.8,142.68,130.62
1847,15/08/2022,14/09/2022,Marimanti,161.42,142.31,130.25
1848,15/08/2022,14/09/2022,Mutuobare,160.76,141.65,129.58
1849,15/08/2022,14/09/2022,North Horr,167.93,148.82,136.75
1850,15/08/2022,14/09/2022,Maikona,166.55,147.43,135.37
1851,15/08/2022,14/09/2022,Kalacha,167.09,147.97,135.91
1852,15/08/2022,14/09/2022,Loyangalani,167.15,148.04,135.97
1853,15/08/2022,14/09/2022,Turbi,166.96,147.84,135.78
1854,15/08/2022,14/09/2022,Laisamis,164.16,145.06,132.98
1855,15/08/2022,14/09/2022,Merille,163.87,144.75,132.69
1856,15/08/2022,14/09/2022,Korr,165.11,146.0,133.93
1857,15/08/2022,14/09/2022,Nakuru,158.64,139.83,127.79
1858,15/08/2022,14/09/2022,Gilgil,158.61,139.79,127.76
1859,15/08/2022,14/09/2022,Mogotio,158.6,139.78,127.74
1860,15/08/2022,14/09/2022,Molo,158.69,139.86,127.83
1861,15/08/2022,14/09/2022,Olenguruone,159.39,140.56,128.53
1862,15/08/2022,14/09/2022,Londiani,158.9,140.09,128.05
1863,15/08/2022,14/09/2022,Nyahururu,158.89,140.08,128.04
1864,15/08/2022,14/09/2022,Archers Post,161.88,143.06,131.03
1865,15/08/2022,14/09/2022,Lodosoit,162.98,144.16,132.13
1866,15/08/2022,14/09/2022,Naivasha,158.97,140.15,128.11
1867,15/08/2022,14/09/2022,Marigat,159.38,140.55,128.51
1868,15/08/2022,14/09/2022,Kabarnet ,159.86,141.04,129.01
1869,15/08/2022,14/09/2022,Maralal,160.95,142.13,130.1
1870,15/08/2022,14/09/2022,Wamba,161.79,142.97,130.93
1871,15/08/2022,14/09/2022,Rumuruti,159.43,140.62,128.58
1872,15/08/2022,14/09/2022,Eldoret,159.53,140.72,128.67
1873,15/08/2022,14/09/2022,Kiplombe,159.53,140.72,128.67
1874,15/08/2022,14/09/2022,Iten,159.53,140.72,128.67
1875,15/08/2022,14/09/2022,Naiberi,159.53,140.72,128.67
1876,15/08/2022,14/09/2022,Kesses,159.53,140.72,128.67
1877,15/08/2022,14/09/2022,Kapsabet,159.54,140.74,128.68
1878,15/08/2022,14/09/2022,Webuye,159.95,141.15,129.1
1879,15/08/2022,14/09/2022,Kitale,159.89,141.08,129.03
1880,15/08/2022,14/09/2022,Kapenguria ,160.52,141.72,129.67
1881,15/08/2022,14/09/2022,Bungoma,160.3,141.48,129.44
1882,15/08/2022,14/09/2022,Moiben,159.54,140.74,128.68
1883,15/08/2022,14/09/2022,Matunda,159.52,140.7,128.66
1884,15/08/2022,14/09/2022,Burnt Forest,159.48,140.67,128.62
1885,15/08/2022,14/09/2022,Tambach,159.57,140.76,128.71
1886,15/08/2022,14/09/2022,Kapsowar,160.04,141.22,129.18
1887,15/08/2022,14/09/2022,Chebara,159.92,141.1,129.06
1888,15/08/2022,14/09/2022,Kimwarer,159.84,141.03,128.99
1889,15/08/2022,14/09/2022,Timboroa,159.77,140.95,128.9
1890,15/08/2022,14/09/2022,Nandi Hills,159.72,140.91,128.87
1891,15/08/2022,14/09/2022,Kaiboi,159.58,140.77,128.73
1892,15/08/2022,14/09/2022,Kiminini,160.07,141.27,129.21
1893,15/08/2022,14/09/2022,Endebes,160.43,141.61,129.57
1894,15/08/2022,14/09/2022,Saboti,160.1,141.29,129.25
1895,15/08/2022,14/09/2022,Chepareria,160.73,141.93,129.87
1896,15/08/2022,14/09/2022,Lomut,162.35,143.53,131.49
1897,15/08/2022,14/09/2022,Burgich,161.15,142.34,130.29
1898,15/08/2022,14/09/2022,Sigor,161.28,142.47,130.42
1899,15/08/2022,14/09/2022,Lodwar,163.71,144.9,132.85
1900,15/08/2022,14/09/2022,Kakuma,165.3,146.49,134.44
1901,15/08/2022,14/09/2022,Lokichar,162.71,143.9,131.85
1902,15/08/2022,14/09/2022,Kalokol,164.47,145.66,133.61
1903,15/08/2022,14/09/2022,Lokori,163.07,144.27,132.22
1904,15/08/2022,14/09/2022,Lokitaung,167.35,148.55,136.49
1905,15/08/2022,14/09/2022,Kapedo,162.35,143.53,131.49
1906,15/08/2022,14/09/2022,Malaba,160.7,141.88,129.84
1907,15/08/2022,14/09/2022,Lokichogio,166.48,147.68,135.63
1908,15/08/2022,14/09/2022,Ziwa,159.72,140.91,128.87
1909,15/08/2022,14/09/2022,Soy,159.53,140.72,128.67
1910,15/08/2022,14/09/2022,Moi's Bridge,159.59,140.78,128.74
1911,15/08/2022,14/09/2022,Turbo,159.48,140.67,128.62
1912,15/08/2022,14/09/2022,Kibish,167.59,148.77,136.73
1913,15/08/2022,14/09/2022,Nakalale,166.41,147.6,135.55
1914,15/08/2022,14/09/2022,Loima,162.82,144.02,131.97
1915,15/08/2022,14/09/2022,Lokiriama,164.39,145.59,133.53
1916,15/08/2022,14/09/2022,Kainuk,161.6,142.79,130.74
1917,15/08/2022,14/09/2022,Kacheliba,160.92,142.12,130.07
1918,15/08/2022,14/09/2022,Kiwawa,161.54,142.72,130.68
1919,15/08/2022,14/09/2022,Ortum,161.12,142.31,130.26
1920,15/08/2022,14/09/2022,Kachibora,159.92,141.1,129.06
1921,15/08/2022,14/09/2022,Kwanza,160.63,141.82,129.78
1922,15/08/2022,14/09/2022,Kaplamai,159.94,141.14,129.08
1923,15/08/2022,14/09/2022,Eldama Ravine,160.36,141.55,129.51
1924,15/08/2022,14/09/2022,Tenges,160.5,141.69,129.65
1925,15/08/2022,14/09/2022,Barwessa,160.62,141.81,129.75
1926,15/08/2022,14/09/2022,Kipsaraman,161.52,142.71,130.66
1927,15/08/2022,14/09/2022,Loruk,161.39,142.58,130.53
1928,15/08/2022,14/09/2022,Kabartonjo,160.36,141.55,129.51
1929,15/08/2022,14/09/2022,Tindiret,160.43,141.61,129.57
1930,15/08/2022,14/09/2022,O'lessos,159.59,140.78,128.74
1931,15/08/2022,14/09/2022,Kobujoi,159.99,141.19,129.14
1932,15/08/2022,14/09/2022,Serem,160.07,141.27,129.21
1933,15/08/2022,14/09/2022,Kabiyet,159.53,140.72,128.67
1934,15/08/2022,14/09/2022,Cheptulu,159.95,141.15,129.1
1935,15/08/2022,14/09/2022,Songor,160.5,141.69,129.65
1936,15/08/2022,14/09/2022,Kapcherop,160.13,141.33,129.28
1937,15/08/2022,14/09/2022,Sambalat,160.82,142.01,129.97
1938,15/08/2022,14/09/2022,Arror,160.47,141.67,129.61
1939,15/08/2022,14/09/2022,Tot,160.68,141.87,129.82
1940,15/08/2022,14/09/2022,Kaptarakwa,159.72,140.91,128.87
1941,15/08/2022,14/09/2022,Kapese,162.67,143.86,131.82
1942,15/08/2022,14/09/2022,Kalemngorok,162.07,143.25,131.21
1943,15/08/2022,14/09/2022,Marich,161.04,142.24,130.19
1944,15/08/2022,14/09/2022,Alale,161.54,142.72,130.68
1945,15/08/2022,14/09/2022,Kunyao,161.19,142.39,130.34
1946,15/08/2022,14/09/2022,Asilong,160.78,141.98,129.93
1947,15/08/2022,14/09/2022,Orolwo,160.82,142.01,129.97
1948,15/08/2022,14/09/2022,Sebit,160.77,141.96,129.92
1949,15/08/2022,14/09/2022,Morpus,160.68,141.87,129.82
1950,15/08/2022,14/09/2022,Chepkorniswo,160.57,141.75,129.71
1951,15/08/2022,14/09/2022,Kaibichbich,160.51,141.7,129.66
1952,15/08/2022,14/09/2022,Keringet,160.24,141.43,129.39
1953,15/08/2022,14/09/2022,Kisumu,159.53,140.7,128.66
1954,15/08/2022,14/09/2022,Sondu,159.64,140.8,128.77
1955,15/08/2022,14/09/2022,Oyugis,160.11,141.29,129.25
1956,15/08/2022,14/09/2022,Kakamega,159.58,140.75,128.72
1957,15/08/2022,14/09/2022,Mumias,159.86,141.03,128.99
1958,15/08/2022,14/09/2022,Bondo,159.75,140.91,128.88
1959,15/08/2022,14/09/2022,Siaya,159.86,141.04,129.0
1960,15/08/2022,14/09/2022,Kericho,160.05,141.21,129.17
1961,15/08/2022,14/09/2022,Nyamira,160.1,141.28,129.24
1962,15/08/2022,14/09/2022,Kisii,160.41,141.58,129.55
1963,15/08/2022,14/09/2022,Sotik,160.24,141.42,129.38
1964,15/08/2022,14/09/2022,Keroka,160.43,141.6,129.56
1965,15/08/2022,14/09/2022,Busia,160.4,141.57,129.54
1966,15/08/2022,14/09/2022,Homabay,160.35,141.52,129.48
1967,15/08/2022,14/09/2022,Migori,161.2,142.37,130.34
1968,15/08/2022,14/09/2022,Isebania,161.48,142.66,130.62
1969,15/08/2022,14/09/2022,Bomet,160.64,141.82,129.78
1970,15/08/2022,14/09/2022,Muhoroni,159.77,140.93,128.9
1971,15/08/2022,14/09/2022,Mbita,160.34,141.5,129.47
1972,15/08/2022,14/09/2022,Mbale,159.53,140.7,128.66
1973,15/08/2022,14/09/2022,Etago,160.99,142.15,130.12
1974,15/08/2022,14/09/2022,Magenche,161.08,142.26,130.22
1975,15/08/2022,14/09/2022,Kilgoris,160.92,142.09,130.06
1976,15/08/2022,14/09/2022,Malava,159.9,141.06,129.03
1977,15/08/2022,14/09/2022,Lugari,160.29,141.45,129.42
1978,15/08/2022,14/09/2022,Rodi Kopany,160.41,141.58,129.55
1979,15/08/2022,14/09/2022,Ndhiwa,160.68,141.86,129.82
1980,15/08/2022,14/09/2022,Rangwe,160.4,141.57,129.54
1981,15/08/2022,14/09/2022,Sindo,160.41,141.58,129.55
1982,15/08/2022,14/09/2022,Awasi,159.5,140.66,128.63
1983,15/08/2022,14/09/2022,Ahero,159.53,140.7,128.66
1984,15/08/2022,14/09/2022,Ugunja,159.96,141.13,129.1
1985,15/08/2022,14/09/2022,Asembo,159.62,140.78,128.75
1986,15/08/2022,14/09/2022,Usenge,160.09,141.26,129.22
1987,15/08/2022,14/09/2022,Harambee,159.57,140.75,128.71
1988,15/08/2022,14/09/2022,Muhuru Bay,161.34,142.52,130.48
1989,15/08/2022,14/09/2022,Kehancha,161.58,142.75,130.71
1990,15/08/2022,14/09/2022,Ntimaru,161.88,143.06,131.02
1991,15/08/2022,14/09/2022,Rongo,160.66,141.83,129.8
1992,15/08/2022,14/09/2022,Kaspokwony,160.62,141.8,129.75
1993,15/08/2022,14/09/2022,Chwele,160.57,141.74,129.7
1994,15/08/2022,14/09/2022,Kimilili,160.49,141.67,129.62
1995,15/08/2022,14/09/2022,Nambale,160.4,141.57,129.54
1996,15/08/2022,14/09/2022,SioPort,160.39,141.56,129.53
1997,15/08/2022,14/09/2022,Port Bunyala,160.44,141.61,129.57
1998,15/08/2022,14/09/2022,Funyula,160.26,141.43,129.4
1999,15/08/2022,14/09/2022,Ogembo,160.57,141.74,129.7
2000,15/08/2022,14/09/2022,Nyangusu,160.83,142.0,129.96
2001,15/08/2022,14/09/2022,Sengera,160.75,141.92,129.88
2002,15/08/2022,14/09/2022,Keumbu,160.48,141.64,129.61
2003,15/08/2022,14/09/2022,Marani,160.18,141.35,129.31
2004,15/08/2022,14/09/2022,Kerina,160.54,141.71,129.68
2005,15/08/2022,14/09/2022,Ikonge,159.9,141.07,129.03
2006,15/08/2022,14/09/2022,Nyansiongo,160.3,141.47,129.43
