,start_date,end_date,town,super_petrol,diesel,kerosene
704,15/01/2023,14/02/2023,Nanyuki,179.23,163.94,147.87
705,15/01/2023,14/02/2023,Nkubu,180.21,164.91,148.84
706,15/01/2023,14/02/2023,Mtito Andei,179.74,164.44,148.38
707,15/01/2023,14/02/2023,Meru,180.4,165.1,149.04
708,15/01/2023,14/02/2023,Isiolo,180.26,164.96,148.89
709,15/01/2023,14/02/2023,Maua,180.85,165.56,149.49
710,15/01/2023,14/02/2023,Garissa,181.47,166.17,150.11
711,15/01/2023,14/02/2023,Marsabit,185.15,169.85,153.79
712,15/01/2023,14/02/2023,Liboi,184.24,168.94,152.87
713,15/01/2023,14/02/2023,Moyale,186.74,171.44,155.37
714,15/01/2023,14/02/2023,Sololo,185.79,170.49,154.43
715,15/01/2023,14/02/2023,Habaswein,184.16,168.86,152.8
716,15/01/2023,14/02/2023,Dadaab,182.85,167.55,151.49
717,15/01/2023,14/02/2023,Tarbaj,186.42,171.12,155.04
718,15/01/2023,14/02/2023,Elwak,188.02,172.72,156.65
719,15/01/2023,14/02/2023,Wajir,186.57,171.27,155.21
720,15/01/2023,14/02/2023,Modogashe,184.3,169.0,152.94
721,15/01/2023,14/02/2023,Mandera,190.35,175.05,158.98
722,15/01/2023,14/02/2023,Matuu,178.2,162.9,146.84
723,15/01/2023,14/02/2023,Merti,182.65,167.35,151.29
724,15/01/2023,14/02/2023,Oldonyiro,179.67,164.36,148.29
725,15/01/2023,14/02/2023,Eldas,188.34,173.04,156.98
726,15/01/2023,14/02/2023,Bute,185.38,170.08,154.02
727,15/01/2023,14/02/2023,Hadado,183.97,168.67,152.6
728,15/01/2023,14/02/2023,Mai Mahiu,177.42,162.12,146.06
729,15/01/2023,14/02/2023,Doldo,180.0,164.7,148.63
730,15/01/2023,14/02/2023,Lamuria,179.12,163.82,147.75
731,15/01/2023,14/02/2023,Sipili,179.98,164.68,148.62
732,15/01/2023,14/02/2023,Marimanti,179.61,164.31,148.25
733,15/01/2023,14/02/2023,Mutuobare,178.95,163.65,147.58
734,15/01/2023,14/02/2023,North Horr,186.11,170.82,154.75
735,15/01/2023,14/02/2023,Maikona,184.73,169.43,153.37
736,15/01/2023,14/02/2023,Kalacha,185.27,169.97,153.91
737,15/01/2023,14/02/2023,Loyangalani,185.34,170.04,153.97
738,15/01/2023,14/02/2023,Turbi,185.14,169.84,153.78
739,15/01/2023,14/02/2023,Laisamis,182.36,167.06,150.98
740,15/01/2023,14/02/2023,Merille,182.05,166.75,150.69
741,15/01/2023,14/02/2023,Korr,183.3,168.0,151.93
742,15/01/2023,14/02/2023,Nakuru,176.62,161.83,145.79
743,15/01/2023,14/02/2023,Gilgil,176.58,161.79,145.76
744,15/01/2023,14/02/2023,Mogotio,176.57,161.78,145.74
745,15/01/2023,14/02/2023,Molo,176.65,161.86,145.83
746,15/01/2023,14/02/2023,Olenguruone,177.36,162.56,146.53
747,15/01/2023,14/02/2023,Londiani,176.88,162.09,146.05
748,15/01/2023,14/02/2023,Nyahururu,176.87,162.08,146.04
749,15/01/2023,14/02/2023,Archers Post,179.85,165.06,149.03
750,15/01/2023,14/02/2023,Lodosoit,180.95,166.16,150.13
751,15/01/2023,14/02/2023,Naivasha,176.95,162.15,146.11
752,15/01/2023,14/02/2023,Marigat,177.34,162.55,146.51
753,15/01/2023,14/02/2023,Kabarnet ,177.83,163.04,147.01
754,15/01/2023,14/02/2023,Maralal,178.92,164.13,148.1
755,15/01/2023,14/02/2023,Wamba,179.76,164.97,148.93
756,15/01/2023,14/02/2023,Rumuruti,177.41,162.62,146.58
757,15/01/2023,14/02/2023,Eldoret,177.5,162.72,146.67
758,15/01/2023,14/02/2023,Kiplombe,177.5,162.72,146.67
759,15/01/2023,14/02/2023,Iten,177.5,162.72,146.67
760,15/01/2023,14/02/2023,Naiberi,177.5,162.72,146.67
761,15/01/2023,14/02/2023,Kesses,177.5,162.72,146.67
762,15/01/2023,14/02/2023,Kapsabet,177.52,162.74,146.68
763,15/01/2023,14/02/2023,Webuye,177.93,163.15,147.1
764,15/01/2023,14/02/2023,Kitale,177.86,163.08,147.03
765,15/01/2023,14/02/2023,Kapenguria ,178.5,163.72,147.67
766,15/01/2023,14/02/2023,Bungoma,178.26,163.48,147.44
767,15/01/2023,14/02/2023,Moiben,177.52,162.74,146.68
768,15/01/2023,14/02/2023,Matunda,177.49,162.7,146.66
769,15/01/2023,14/02/2023,Burnt Forest,177.45,162.67,146.62
770,15/01/2023,14/02/2023,Tambach,177.54,162.76,146.71
771,15/01/2023,14/02/2023,Kapsowar,178.0,163.22,147.18
772,15/01/2023,14/02/2023,Chebara,177.89,163.1,147.06
773,15/01/2023,14/02/2023,Kimwarer,177.81,163.03,146.99
774,15/01/2023,14/02/2023,Timboroa,177.73,162.95,146.9
775,15/01/2023,14/02/2023,Nandi Hills,177.69,162.91,146.87
776,15/01/2023,14/02/2023,Kaiboi,177.55,162.77,146.73
777,15/01/2023,14/02/2023,Kiminini,178.05,163.27,147.21
778,15/01/2023,14/02/2023,Endebes,178.39,163.61,147.57
779,15/01/2023,14/02/2023,Saboti,178.07,163.29,147.25
780,15/01/2023,14/02/2023,Chepareria,178.71,163.93,147.87
781,15/01/2023,14/02/2023,Lomut,180.33,165.53,149.49
782,15/01/2023,14/02/2023,Burgich,179.12,164.34,148.29
783,15/01/2023,14/02/2023,Sigor,179.25,164.47,148.42
784,15/01/2023,14/02/2023,Lodwar,181.68,166.9,150.85
785,15/01/2023,14/02/2023,Kakuma,183.27,168.49,152.44
786,15/01/2023,14/02/2023,Lokichar,180.68,165.9,149.85
787,15/01/2023,14/02/2023,Kalokol,182.44,167.66,151.61
788,15/01/2023,14/02/2023,Lokori,181.05,166.27,150.22
789,15/01/2023,14/02/2023,Lokitaung,185.33,170.55,154.49
790,15/01/2023,14/02/2023,Kapedo,180.33,165.53,149.49
791,15/01/2023,14/02/2023,Malaba,178.66,163.88,147.84
792,15/01/2023,14/02/2023,Lokichogio,184.46,169.68,153.63
793,15/01/2023,14/02/2023,Ziwa,177.69,162.91,146.87
794,15/01/2023,14/02/2023,Soy,177.51,162.72,146.67
795,15/01/2023,14/02/2023,Moi's Bridge,177.57,162.78,146.74
796,15/01/2023,14/02/2023,Turbo,177.45,162.67,146.62
797,15/01/2023,14/02/2023,Kibish,185.56,170.77,154.73
798,15/01/2023,14/02/2023,Nakalale,184.39,169.6,153.55
799,15/01/2023,14/02/2023,Loima,180.8,166.02,149.97
800,15/01/2023,14/02/2023,Lokiriama,182.37,167.59,151.53
801,15/01/2023,14/02/2023,Kainuk,179.57,164.79,148.74
802,15/01/2023,14/02/2023,Kacheliba,178.9,164.12,148.07
803,15/01/2023,14/02/2023,Kiwawa,179.5,164.72,148.68
804,15/01/2023,14/02/2023,Ortum,179.09,164.31,148.26
805,15/01/2023,14/02/2023,Kachibora,177.89,163.1,147.06
806,15/01/2023,14/02/2023,Kwanza,178.6,163.82,147.78
807,15/01/2023,14/02/2023,Kaplamai,177.92,163.14,147.08
808,15/01/2023,14/02/2023,Eldama Ravine,178.33,163.55,147.51
809,15/01/2023,14/02/2023,Tenges,178.47,163.69,147.65
810,15/01/2023,14/02/2023,Barwessa,178.59,163.81,147.75
811,15/01/2023,14/02/2023,Kipsaraman,179.49,164.71,148.66
812,15/01/2023,14/02/2023,Loruk,179.36,164.58,148.53
813,15/01/2023,14/02/2023,Kabartonjo,178.33,163.55,147.51
814,15/01/2023,14/02/2023,Tindiret,178.39,163.61,147.57
815,15/01/2023,14/02/2023,O'lessos,177.57,162.78,146.74
816,15/01/2023,14/02/2023,Kobujoi,177.97,163.19,147.14
817,15/01/2023,14/02/2023,Serem,178.05,163.27,147.21
818,15/01/2023,14/02/2023,Kabiyet,177.51,162.72,146.67
819,15/01/2023,14/02/2023,Cheptulu,177.93,163.15,147.1
820,15/01/2023,14/02/2023,Songor,178.47,163.69,147.65
821,15/01/2023,14/02/2023,Kapcherop,178.11,163.33,147.28
822,15/01/2023,14/02/2023,Sambalat,178.79,164.01,147.97
823,15/01/2023,14/02/2023,Arror,178.45,163.67,147.61
824,15/01/2023,14/02/2023,Tot,178.65,163.87,147.82
825,15/01/2023,14/02/2023,Kaptarakwa,177.69,162.91,146.87
826,15/01/2023,14/02/2023,Kapese,180.65,165.86,149.82
827,15/01/2023,14/02/2023,Kalemngorok,180.03,165.25,149.21
828,15/01/2023,14/02/2023,Marich,179.02,164.24,148.19
829,15/01/2023,14/02/2023,Alale,179.5,164.72,148.68
830,15/01/2023,14/02/2023,Kunyao,179.17,164.39,148.34
831,15/01/2023,14/02/2023,Asilong,178.76,163.98,147.93
832,15/01/2023,14/02/2023,Orolwo,178.79,164.01,147.97
833,15/01/2023,14/02/2023,Sebit,178.74,163.96,147.92
834,15/01/2023,14/02/2023,Morpus,178.65,163.87,147.82
835,15/01/2023,14/02/2023,Chepkorniswo,178.53,163.75,147.71
836,15/01/2023,14/02/2023,Kaibichbich,178.49,163.7,147.66
837,15/01/2023,14/02/2023,Keringet,178.21,163.43,147.39
838,15/01/2023,14/02/2023,Kisumu,177.5,162.7,146.66
839,15/01/2023,14/02/2023,Sondu,177.59,162.8,146.77
840,15/01/2023,14/02/2023,Oyugis,178.08,163.29,147.25
841,15/01/2023,14/02/2023,Kakamega,177.54,162.75,146.72
842,15/01/2023,14/02/2023,Mumias,177.82,163.03,146.99
843,15/01/2023,14/02/2023,Bondo,177.7,162.91,146.88
844,15/01/2023,14/02/2023,Siaya,177.83,163.04,147.0
845,15/01/2023,14/02/2023,Kericho,178.0,163.21,147.17
846,15/01/2023,14/02/2023,Nyamira,178.07,163.28,147.24
847,15/01/2023,14/02/2023,Kisii,178.37,163.58,147.55
848,15/01/2023,14/02/2023,Sotik,178.21,163.42,147.38
849,15/01/2023,14/02/2023,Keroka,178.39,163.6,147.56
850,15/01/2023,14/02/2023,Busia,178.36,163.57,147.54
851,15/01/2023,14/02/2023,Homabay,178.31,163.52,147.48
852,15/01/2023,14/02/2023,Migori,179.17,164.37,148.34
853,15/01/2023,14/02/2023,Isebania,179.45,164.66,148.62
854,15/01/2023,14/02/2023,Bomet,178.61,163.82,147.78
855,15/01/2023,14/02/2023,Muhoroni,177.72,162.93,146.9
856,15/01/2023,14/02/2023,Mbita,178.3,163.5,147.47
857,15/01/2023,14/02/2023,Mbale,177.5,162.7,146.66
858,15/01/2023,14/02/2023,Etago,178.94,164.15,148.12
859,15/01/2023,14/02/2023,Magenche,179.05,164.26,148.22
860,15/01/2023,14/02/2023,Kilgoris,178.88,164.09,148.06
861,15/01/2023,14/02/2023,Malava,177.86,163.06,147.03
862,15/01/2023,14/02/2023,Lugari,178.25,163.45,147.42
863,15/01/2023,14/02/2023,Rodi Kopany,178.37,163.58,147.55
864,15/01/2023,14/02/2023,Ndhiwa,178.65,163.86,147.82
865,15/01/2023,14/02/2023,Rangwe,178.36,163.57,147.54
866,15/01/2023,14/02/2023,Sindo,178.37,163.58,147.55
867,15/01/2023,14/02/2023,Awasi,177.45,162.66,146.63
868,15/01/2023,14/02/2023,Ahero,177.5,162.7,146.66
869,15/01/2023,14/02/2023,Ugunja,177.93,163.13,147.1
870,15/01/2023,14/02/2023,Asembo,177.57,162.78,146.75
871,15/01/2023,14/02/2023,Usenge,178.06,163.26,147.22
872,15/01/2023,14/02/2023,Harambee,177.54,162.75,146.71
873,15/01/2023,14/02/2023,Muhuru Bay,179.31,164.52,148.48
874,15/01/2023,14/02/2023,Kehancha,179.54,164.75,148.71
875,15/01/2023,14/02/2023,Ntimaru,179.85,165.06,149.02
876,15/01/2023,14/02/2023,Rongo,178.62,163.83,147.8
877,15/01/2023,14/02/2023,Kaspokwony,178.59,163.8,147.75
878,15/01/2023,14/02/2023,Chwele,178.53,163.74,147.7
879,15/01/2023,14/02/2023,Kimilili,178.46,163.67,147.62
880,15/01/2023,14/02/2023,Nambale,178.36,163.57,147.54
881,15/01/2023,14/02/2023,SioPort,178.35,163.56,147.53
882,15/01/2023,14/02/2023,Port Bunyala,178.4,163.61,147.57
883,15/01/2023,14/02/2023,Funyula,178.22,163.43,147.4
884,15/01/2023,14/02/2023,Ogembo,178.53,163.74,147.7
885,15/01/2023,14/02/2023,Nyangusu,178.79,164.0,147.96
886,15/01/2023,14/02/2023,Sengera,178.72,163.92,147.88
887,15/01/2023,14/02/2023,Keumbu,178.44,163.64,147.61
888,15/01/2023,14/02/2023,Marani,178.14,163.35,147.31
889,15/01/2023,14/02/2023,Kerina,178.5,163.71,147.68
890,15/01/2023,14/02/2023,Ikonge,177.86,163.07,147.03
891,15/01/2023,14/02/2023,Nyansiongo,178.26,163.47,147.43
